id,ticker,symbol
16454,KMPR,KMPR
16536,KMT,KMT
17913,KMX,KMX
17275,KN,KN
17309,KNL,KNL
16891,KNX,KNX
16914,KO,KO
16686,KOF,KOF
17551,KOP,KOP
16906,KOS,KOS
17589,KR,KR
16763,KRC,KRC
17607,KREF,KREF
16911,KRG,KRG
17016,KRO,KRO
13448,KRON,KRON
16818,KRP,KRP
17334,KSM,KSM
16635,KSS,KSS
17165,KSU,KSU
16687,KT,KT
17211,KTB,KTB
13466,KWE,KWE
13467,KWESW,KWESW
17861,KWR,KWR
17213,L,L
17478,LAD,LAD
13477,LAESV,LAESV
17280,LAIX,LAIX
17426,LAZ,LAZ
17750,LB,LB
13491,LBBB,LBBB
13492,LBBBR,LBBBR
13493,LBBBU,LBBBU
13494,LBBBW,LBBBW
13495,LBDAV,LBDAV
13496,LBDKV,LBDKV
13498,LBPH,LBPH
16634,LBRT,LBRT
13505,LBYAV,LBYAV
17771,LC,LC
13506,LCAA,LCAA
13507,LCAAU,LCAAU
13508,LCAAW,LCAAW
17473,LCI,LCI
17256,LCII,LCII
17321,LDL,LDL
17329,LDOS,LDOS
17406,LDP,LDP
13519,LDRH,LDRH
13520,LDRI,LDRI
13523,LDTC,LDTC
13524,LDTCW,LDTCW
16347,LEA,LEA
17781,LEG,LEG
16786,LEN,LEN
17357,LEVI,LEVI
13537,LFACW,LFACW
17172,LFC,LFC
13545,LGACU,LGACU
16617,LGI,LGI
13555,LGVNV,LGVNV
17579,LH,LH
16544,LHX,LHX
17047,LII,LII
13572,LIONU,LIONU
13573,LIPO,LIPO
13578,LITT,LITT
13579,LITTU,LITTU
13580,LITTW,LITTW
17756,LLY,LLY
13590,LMACA,LMACA
13591,LMACU,LMACU
13592,LMACW,LMACW
13597,LMNL,LMNL
17590,LMT,LMT
17657,LNC,LNC
17809,LND,LND
17037,LNN,LNN
17380,LOCK,LOCK
16189,LOW,LOW
16150,LPG,LPG
17298,LPI,LPI
17153,LPL,LPL
17592,LPX,LPX
13635,LRFC,LRFC
17049,LRN,LRN
13646,LSEA,LSEA
13647,LSEAW,LSEAW
17350,LSI,LSI
13649,LSPRU,LSPRU
17515,LTC,LTC
16780,LTHM,LTHM
13655,LTRY,LTRY
17431,LUB,LUB
17568,LUMN,LUMN
17146,LUV,LUV
13663,LVAC,LVAC
13664,LVACW,LVACW
17888,LVS,LVS
16807,LW,LW
17045,LXP,LXP
17764,LXU,LXU
17053,LYB,LYB
16251,LYG,LYG
16745,LYV,LYV
16623,LZB,LZB
16277,M,M
17832,MA,MA
17277,MAA,MAA
17680,MAC,MAC
13688,MACK,MACK
13689,MAGS,MAGS
16773,MAN,MAN
17315,MANU,MANU
16258,MAS,MAS
16416,MATX,MATX
13716,MBAY,MBAY
13724,MBNKP,MBNKP
13731,MCACR,MCACR
13732,MCACU,MCACU
13733,MCACW,MCACW
17425,MCD,MCD
16140,MCI,MCI
16395,MCK,MCK
17076,MCO,MCO
13742,MCOM,MCOM
16660,MCR,MCR
17393,MCS,MCS
17953,MCY,MCY
16255,MD,MD
17384,MDC,MDC
17292,MDLA,MDLA
16223,MDLQ,MDLQ
16166,MDLX,MDLX
17571,MDLY,MDLY
17599,MDP,MDP
13758,MDRRP,MDRRP
17470,MDT,MDT
13766,MEKA,MEKA
13770,MEOA,MEOA
13771,MEOAW,MEOAW
17048,MET,MET
13777,METBV,METBV
13781,METCV,METCV
16377,MFA,MFA
16598,MFC,MFC
17101,MFD,MFD
16756,MFG,MFG
17189,MFGP,MFGP
16613,MFT,MFT
16588,MFV,MFV
16474,MG,MG
17154,MGA,MGA
16785,MGF,MGF
13792,MGI,MGI
17175,MGM,MGM
17530,MGP,MGP
17711,MGR,MGR
13802,MGTA,MGTA
17741,MGU,MGU
17788,MGY,MGY
17299,MHD,MHD
17806,MHF,MHF
17653,MHI,MHI
16772,MHK,MHK
17844,MHN,MHN
16711,MHNC,MHNC
16840,MHO,MHO
17495,MIC,MIC
17859,MIN,MIN
13812,MINM,MINM
16746,MIT,MIT
16527,MITT,MITT
17479,MIY,MIY
17631,MKC,MKC
16399,MKL,MKL
13828,MLAIU,MLAIU
16879,MLI,MLI
17059,MLM,MLM
16726,MLP,MLP
17748,MLR,MLR
16878,MMC,MMC
17642,MMD,MMD
16450,MMI,MMI
17235,MMM,MMM
17600,MMP,MMP
17017,MMS,MMS
16332,MMT,MMT
17906,MMU,MMU
16608,MN,MN
16609,MNP,MNP
16870,MNR,MNR
17927,MO,MO
13867,MONCU,MONCU
17595,MOR,MOR
16265,MOS,MOS
17829,MOV,MOV
16343,MPA,MPA
13871,MPACW,MPACW
17270,MPC,MPC
16229,MPLX,MPLX
13873,MPRA,MPRA
13874,MPRAU,MPRAU
13875,MPRAW,MPRAW
17821,MPV,MPV
17201,MPW,MPW
17224,MPX,MPX
17831,MQT,MQT
17651,MQY,MQY
13885,MRIN,MRIN
16419,MRK,MRK
16610,MRO,MRO
17758,MS,MS
17602,MSA,MSA
17444,MSB,MSB
17873,MSC,MSC
16929,MSD,MSD
17665,MSGE,MSGE
16882,MSGN,MSGN
17079,MSI,MSI
13909,MSII,MSII
16965,MSM,MSM
17096,MT,MT
13918,MTAC,MTAC
17445,MTB,MTB
13921,MTCR,MTCR
17695,MTD,MTD
17513,MTDR,MTDR
16217,MTG,MTG
16616,MTN,MTN
16467,MTR,MTR
13927,MTRA,MTRA
17687,MTRN,MTRN
16542,MTW,MTW
16577,MTX,MTX
17014,MTZ,MTZ
16792,MUA,MUA
17452,MUC,MUC
16523,MUE,MUE
16167,MUFG,MUFG
16363,MUJ,MUJ
13935,MULN,MULN
17744,MUR,MUR
13937,MURFW,MURFW
16421,MUSA,MUSA
13938,MUSE,MUSE
17628,MUX,MUX
17552,MVF,MVF
17659,MVO,MVO
13943,MVRK,MVRK
16155,MVT,MVT
16600,MWA,MWA
16562,MX,MX
17089,MXE,MXE
17200,MXF,MXF
16716,MYC,MYC
16559,MYD,MYD
17749,MYE,MYE
17419,MYF,MYF
16638,MYI,MYI
16779,MYJ,MYJ
17366,MYN,MYN
16480,MYOV,MYOV
17262,MZA,MZA
13972,NAACU,NAACU
17233,NAC,NAC
17073,NAD,NAD
17684,NAN,NAN
16287,NAT,NAT
13985,NATL,NATL
17326,NAV,NAV
16974,NAZ,NAZ
17179,NBB,NBB
16485,NBR,NBR
16680,NC,NC
16928,NCA,NCA
16445,NCR,NCR
14011,NDAC,NDAC
14012,NDACU,NDACU
14013,NDACW,NDACW
17846,NDP,NDP
16664,NE,NE
16743,NEA,NEA
16985,NEE,NEE
16160,NEM,NEM
17742,NEP,NEP
14031,NESRW,NESRW
17018,NET,NET
16181,NEU,NEU
16340,NFG,NFG
16317,NFJ,NFJ
17188,NGG,NGG
14051,NGIO,NGIO
16688,NGL,NGL
17203,NGS,NGS
16423,NGVC,NGVC
16519,NHA,NHA
17296,NHF,NHF
17800,NHI,NHI
17654,NI,NI
17706,NID,NID
17524,NIE,NIE
16517,NIM,NIM
17683,NJR,NJR
16563,NKE,NKE
14071,NKEL,NKEL
14072,NKEQ,NKEQ
17067,NKG,NKG
17038,NKX,NKX
17443,NL,NL
16720,NLS,NLS
16984,NLSN,NLSN
17709,NLY,NLY
17418,NM,NM
17214,NMAI,NMAI
17453,NMCO,NMCO
14080,NMHIW,NMHIW
17937,NMI,NMI
17168,NMM,NMM
16435,NMR,NMR
16909,NMS,NMS
17345,NMT,NMT
17728,NMZ,NMZ
16299,NNA,NNA
17900,NNI,NNI
14093,NOAC,NOAC
14094,NOACU,NOACU
14095,NOACW,NOACW
16393,NOC,NOC
16710,NOMD,NOMD
16666,NOV,NOV
14103,NOVV,NOVV
14104,NOVVR,NOVVR
14105,NOVVU,NOVVU
14106,NOVVW,NOVVW
16670,NOW,NOW
17071,NP,NP
17305,NPK,NPK
16389,NPO,NPO
16993,NPTN,NPTN
17536,NPV,NPV
16814,NR,NR
16883,NRE,NRE
17902,NRG,NRG
17081,NRK,NRK
16668,NRP,NRP
17908,NRT,NRT
17004,NRUC,NRUC
16553,NRZ,NRZ
16740,NSA,NSA
17464,NSC,NSC
17754,NSP,NSP
16846,NSS,NSS
16907,NTB,NTB
14130,NTBL,NTBL
17265,NTCO,NTCO
17814,NTG,NTG
17094,NTR,NTR
17647,NTZ,NTZ
16776,NUE,NUE
17383,NUO,NUO
17842,NUS,NUS
16244,NUV,NUV
16470,NUW,NUW
16141,NVG,NVG
17051,NVO,NVO
17502,NVR,NVR
14173,NVSAU,NVSAU
16902,NVST,NVST
16496,NVT,NVT
16747,NVTA,NVTA
16888,NWN,NWN
16154,NX,NX
17152,NXC,NXC
16863,NXJ,NXJ
17242,NXN,NXN
16877,NXP,NXP
17228,NXR,NXR
16597,NYC,NYC
17159,NYCB,NYCB
17278,NYT,NYT
17061,NZF,NZF
14214,NZRO,NZRO
17868,O,O
17878,OAK,OAK
17050,OC,OC
17389,OCFT,OCFT
17008,ODC,ODC
17769,OEC,OEC
16520,OFC,OFC
17126,OHI,OHI
14254,OHPA,OHPA
14255,OHPAU,OHPAU
14256,OHPAW,OHPAW
17197,OI,OI
16350,OIA,OIA
16368,OII,OII
17641,OIS,OIS
17078,OKE,OKE
14263,OLK,OLK
17170,OLN,OLN
17115,OMC,OMC
14283,ONCT,ONCT
17705,ONE,ONE
14300,OPHC,OPHC
14310,OPTN,OPTN
16381,OR,OR
16576,ORA,ORA
17029,ORAN,ORAN
17266,ORC,ORC
16812,ORCC,ORCC
16826,ORCL,ORCL
16452,ORI,ORI
16498,ORN,ORN
16657,OSK,OSK
14340,OTMO,OTMO
14341,OTMOW,OTMOW
14343,OTRKP,OTRKP
16973,OUT,OUT
17851,OVV,OVV
16791,OXM,OXM
14362,OXUSU,OXUSU
17316,OXY,OXY
14369,OZON,OZON
16211,PAC,PAC
17812,PACW,PACW
14375,PACWP,PACWP
14376,PACX,PACX
14377,PACXW,PACXW
17876,PAG,PAG
17056,PAI,PAI
16348,PAR,PAR
14389,PARAP,PARAP
16491,PAYC,PAYC
17341,PB,PB
16695,PBA,PBA
17026,PBF,PBF
16364,PBI,PBI
14412,PCCT,PCCT
14413,PCCTU,PCCTU
16890,PCF,PCF
17273,PCG,PCG
17349,PCI,PCI
16685,PCK,PCK
17801,PCQ,PCQ
17440,PDI,PDI
17438,PDM,PDM
16466,PDS,PDS
16460,PDT,PDT
17759,PEB,PEB
17535,PEI,PEI
17036,PEN,PEN
17237,PEO,PEO
14448,PEPLW,PEPLW
17778,PER,PER
14451,PET,PET
14453,PETWW,PETWW
16153,PFE,PFE
14459,PFEL,PFEL
14460,PFES,PFES
16433,PFGC,PFGC
17500,PFL,PFL
17956,PFN,PFN
17119,PFO,PFO
16429,PFS,PFS
16802,PFSI,PFSI
14468,PFXNL,PFXNL
17638,PG,PG
17217,PGP,PGP
17866,PGR,PGR
16766,PGRE,PGRE
17193,PGTI,PGTI
17916,PGZ,PGZ
17491,PH,PH
16434,PHD,PHD
16742,PHG,PHG
17109,PHI,PHI
17125,PHK,PHK
16795,PHM,PHM
16880,PHR,PHR
17077,PHT,PHT
17106,PHX,PHX
14485,PHXM,PHXM
16714,PIC,PIC
17903,PII,PII
17239,PIM,PIM
17830,PINE,PINE
16587,PING,PING
17566,PINS,PINS
17864,PIPR,PIPR
14493,PIRS,PIRS
16722,PJC,PJC
16178,PJT,PJT
16320,PK,PK
16957,PKE,PKE
16752,PKG,PKG
17381,PKI,PKI
16298,PKO,PKO
16868,PKX,PKX
17095,PLD,PLD
14504,PLMI,PLMI
14505,PLMIU,PLMIU
14506,PLMIW,PLMIW
17526,PLNT,PLNT
16788,PLOW,PLOW
16849,PLT,PLT
17616,PM,PM
16337,PMF,PMF
16828,PML,PML
17573,PMM,PMM
14530,PMNT,PMNT
16852,PMO,PMO
16667,PMT,PMT
17436,PMX,PMX
17434,PNC,PNC
16384,PNF,PNF
16214,PNI,PNI
16750,PNM,PNM
17662,PNR,PNR
16378,POL,POL
14552,PONOU,PONOU
17790,POST,POST
16522,PPG,PPG
17874,PPL,PPL
17668,PPR,PPR
17681,PPT,PPT
14570,PRCS,PRCS
14573,PRDS,PRDS
16375,PRGO,PRGO
16379,PRH,PRH
17784,PRI,PRI
17930,PRLB,PRLB
16235,PRS,PRS
16815,PRSP,PRSP
16361,PRT,PRT
16505,PRU,PRU
16319,PSA,PSA
16611,PSB,PSB
17009,PSF,PSF
17039,PSN,PSN
17251,PSO,PSO
17537,PSTG,PSTG
16777,PSTL,PSTL
14619,PSTX,PSTX
16213,PSX,PSX
14630,PTHR,PTHR
14631,PTHRW,PTHRW
17856,PTR,PTR
14641,PTWOU,PTWOU
17260,PTY,PTY
17253,PUK,PUK
17422,PUMP,PUMP
17714,PVL,PVL
14647,PWER,PWER
14649,PWOD,PWOD
16548,PWR,PWR
17135,PXD,PXD
14652,PXDT,PXDT
16939,PYN,PYN
14661,PYPS,PYPS
14662,PYPT,PYPT
14663,PYR,PYR
16595,PYS,PYS
16898,PZC,PZC
17196,PZN,PZN
16539,QD,QD
17102,QEP,QEP
17301,QGEN,QGEN
14690,QLTI,QLTI
14691,QLTY,QLTY
14736,QTNT,QTNT
14744,QUSA,QUSA
14747,QXO,QXO
17367,R,R
16999,RA,RA
16637,RACE,RACE
17822,RAD,RAD
14756,RAMMU,RAMMU
16935,RBA,RBA
17505,RBC,RBC
14774,RBNEV,RBNEV
17353,RBS,RBS
17487,RC,RC
17893,RCB,RCB
16948,RCI,RCI
16490,RCL,RCL
14780,RCLFU,RCLFU
14781,RCM,RCM
17483,RCS,RCS
14792,RDFN,RDFN
17093,RDN,RDN
17797,RDY,RDY
16521,RE,RE
17512,RELX,RELX
17565,RENN,RENN
17072,RES,RES
14827,REUN,REUN
16653,REV,REV
17837,REVG,REVG
16677,REX,REX
17124,REXR,REXR
16960,REZI,REZI
17435,RF,RF
17204,RFL,RFL
16589,RFP,RFP
17511,RGA,RGA
14842,RGLS,RGLS
16173,RGR,RGR
16639,RH,RH
17559,RHI,RHI
14848,RHLDV,RHLDV
17116,RHP,RHP
17572,RIG,RIG
16655,RIO,RIO
16338,RIV,RIV
16285,RJF,RJF
17623,RL,RL
17429,RLI,RLI
16775,RLJ,RLJ
17489,RLX,RLX
17581,RM,RM
17206,RMAX,RMAX
16506,RMD,RMD
17404,RMI,RMI
16810,RMM,RMM
17379,RMP,RMP
14887,RNDM,RNDM
14889,RNERU,RNERU
17949,RNG,RNG
14890,RNLX,RNLX
17015,RNP,RNP
17560,RNR,RNR
17539,RNST,RNST
14894,RNWK,RNWK
14899,ROC,ROC
14900,ROCAU,ROCAU
16307,ROG,ROG
14903,ROI,ROI
17091,ROK,ROK
17450,ROL,ROL
16811,ROYT,ROYT
16478,RPAI,RPAI
17454,RPL,RPL
17523,RPM,RPM
17696,RPT,RPT
17912,RQI,RQI
16656,RRC,RRC
16886,RRD,RRD
17675,RS,RS
17664,RSF,RSF
17000,RSG,RSG
14926,RTC,RTC
17447,RTX,RTX
17807,RVI,RVI
17520,RVLV,RVLV
14937,RVNC,RVNC
16471,RWT,RWT
14947,RXDX,RXDX
17494,RXN,RXN
17772,RY,RY
17943,RYAM,RYAM
17816,RYB,RYB
16482,RYI,RYI
17936,RYN,RYN
17634,RZA,RZA
17892,RZB,RZB
14958,SABRP,SABRP
17803,SAF,SAF
16238,SAFE,SAFE
16734,SAH,SAH
16813,SALT,SALT
17606,SAM,SAM
14969,SAMAU,SAMAU
16219,SAN,SAN
16975,SAP,SAP
14976,SASI,SASI
16488,SAVE,SAVE
16937,SB,SB
17069,SBE,SBE
16492,SBH,SBH
16349,SBI,SBI
14990,SBIGW,SBIGW
16257,SBR,SBR
16193,SBS,SBS
14993,SBSI,SBSI
16601,SBSW,SBSW
17561,SC,SC
14997,SCAQU,SCAQU
16702,SCCO,SCCO
17860,SCD,SCD
17702,SCE,SCE
16191,SCHW,SCHW
16469,SCI,SCI
16227,SCL,SCL
17424,SCM,SCM
15003,SCMA,SCMA
15004,SCMAU,SCMAU
15005,SCMAW,SCMAW
17046,SCS,SCS
16170,SCU,SCU
16294,SCVX,SCVX
17294,SCWX,SCWX
17414,SCX,SCX
16400,SD,SD
15016,SDACU,SDACU
17569,SDRL,SDRL
17423,SE,SE
17354,SEAS,SEAS
16543,SEE,SEE
17914,SEM,SEM
17472,SES,SES
17895,SF,SF
16545,SFB,SFB
16443,SFE,SFE
17763,SFL,SFL
15057,SFRT,SFRT
15058,SFRTW,SFRTW
17415,SFTW,SFTW
15063,SGBXV,SGBXV
15066,SGDVV,SGDVV
16582,SGEN,SGEN
17355,SGFY,SGFY
15069,SGMA,SGMA
15075,SGTX,SGTX
17850,SGU,SGU
17158,SHAK,SHAK
15078,SHCAU,SHCAU
17924,SHG,SHG
16212,SHI,SHI
15085,SHLT,SHLT
16385,SHO,SHO
17738,SHW,SHW
15095,SHYF,SHYF
17486,SID,SID
15100,SIFYR,SIFYR
16190,SIG,SIG
16857,SII,SII
17160,SIX,SIX
17191,SJI,SJI
17144,SJM,SJM
17799,SJT,SJT
17042,SKM,SKM
16376,SKT,SKT
16824,SKX,SKX
16177,SLB,SLB
17563,SLCA,SLCA
16641,SLF,SLF
16603,SLG,SLG
15136,SLGC,SLGC
15137,SLGCW,SLGCW
15142,SLND,SLND
15150,SLRN,SLRN
15155,SLVRU,SLVRU
17123,SM,SM
17194,SMAR,SMAR
15159,SMBK,SMBK
17944,SMFG,SMFG
16263,SMG,SMG
17740,SMLP,SMLP
17933,SMP,SMP
17619,SNA,SNA
16468,SNAP,SNAP
15186,SNDKV,SNDKV
16427,SNN,SNN
17456,SNP,SNP
17669,SNR,SNR
15196,SNREV,SNREV
16923,SNV,SNV
16774,SNX,SNX
16424,SO,SO
16302,SOGO,SOGO
15209,SOGU,SOGU
16405,SOI,SOI
17700,SOL,SOL
15215,SOLO,SOLO
15216,SOLOW,SOLOW
17546,SON,SON
16624,SONY,SONY
17421,SPB,SPB
17343,SPE,SPE
16306,SPG,SPG
17582,SPGI,SPGI
17770,SPH,SPH
15242,SPHA,SPHA
15243,SPHAR,SPHAR
15245,SPKBU,SPKBU
16950,SPL,SPL
15251,SPPI,SPPI
16708,SPR,SPR
15259,SPTK,SPTK
15260,SPTKW,SPTKW
16281,SPXC,SPXC
17166,SPXX,SPXX
16585,SQ,SQ
16652,SR,SR
15272,SRAX,SRAX
17352,SRC,SRC
16922,SRF,SRF
17768,SRI,SRI
15277,SRM,SRM
16630,SRV,SRV
15283,SSB,SSB
15285,SSBK,SSBK
16513,SSD,SSD
17055,SSTK,SSTK
17268,ST,ST
16901,STAG,STAG
16954,STAR,STAR
15298,STBX,STBX
17117,STC,STC
17122,STE,STE
16784,STG,STG
15304,STHOV,STHOV
16538,STK,STK
16303,STL,STL
17232,STM,STM
17521,STN,STN
16245,STT,STT
16871,STWD,STWD
15326,STXD,STXD
15327,STXG,STXG
15328,STXK,STXK
15329,STXV,STXV
16729,STZ,STZ
16256,SU,SU
17240,SUI,SUI
16853,SUM,SUM
17811,SUN,SUN
15333,SUNSV,SUNSV
16209,SUP,SUP
15336,SURF,SURF
17100,SUZ,SUZ
15347,SVFAU,SVFAU
15352,SVNAU,SVNAU
15359,SWEB,SWEB
15360,SWET,SWET
15361,SWETU,SWETU
15362,SWETW,SWETW
16224,SWK,SWK
17707,SWM,SWM
16409,SWN,SWN
17054,SWT,SWT
15369,SWTX,SWTX
16803,SWZ,SWZ
16273,SXC,SXC
17522,SXI,SXI
16531,SXT,SXT
16706,SYF,SYF
17342,SYK,SYK
15381,SYRA,SYRA
15383,SYT,SYT
17325,SYX,SYX
17578,SYY,SYY
17184,T,T
16938,TAC,TAC
17802,TAK,TAK
17857,TAL,TAL
15400,TANNI,TANNI
15401,TANNL,TANNL
15402,TANNZ,TANNZ
17310,TAP,TAP
16439,TARO,TARO
17312,TBB,TBB
17396,TBI,TBI
15425,TBMCU,TBMCU
15428,TBSA,TBSA
15429,TBSAU,TBSAU
15430,TBSAW,TBSAW
15432,TCBC,TCBC
15438,TCDA,TCDA
16751,TCI,TCI
16845,TCO,TCO
16292,TCRR,TCRR
17287,TCRZ,TCRZ
15445,TCVA,TCVA
17587,TD,TD
16844,TDC,TDC
17322,TDE,TDE
16448,TDF,TDF
17409,TDG,TDG
17805,TDOC,TDOC
17911,TDS,TDS
15452,TDSA,TDSA
15455,TDSD,TDSD
15456,TDSE,TDSE
17950,TDW,TDW
17633,TDY,TDY
16833,TEAF,TEAF
16420,TECK,TECK
16156,TEF,TEF
17626,TEL,TEL
16986,TEN,TEN
17643,TEO,TEO
16192,TEVA,TEVA
16352,TFC,TFC
17896,TFX,TFX
16371,TG,TG
16612,TGH,TGH
17725,TGI,TGI
16342,TGT,TGT
15480,THACU,THACU
16518,THC,THC
15483,THCHW,THCHW
17441,THG,THG
17694,THO,THO
17145,THQ,THQ
17646,THR,THR
15485,THRD,THRD
15487,THRN,THRN
16345,THS,THS
16583,TIF,TIF
17871,TISI,TISI
17841,TJX,TJX
17482,TK,TK
17691,TKC,TKC
17397,TKR,TKR
16220,TLK,TLK
17388,TLYS,TLYS
17238,TM,TM
15510,TMAR,TMAR
15514,TMDI,TMDI
17905,TME,TME
17461,TMO,TMO
17884,TMST,TMST
17060,TNC,TNC
16869,TNET,TNET
17688,TNK,TNK
15526,TOACU,TOACU
16533,TOL,TOL
15531,TOPS,TOPS
15532,TOPW,TOPW
17880,TORC,TORC
15534,TOROV,TOROV
17286,TOST,TOST
17469,TPB,TPB
16198,TPC,TPC
16161,TPH,TPH
17157,TPL,TPL
16493,TPR,TPR
17104,TPRE,TPRE
17477,TPVG,TPVG
17276,TR,TR
15546,TRAK,TRAK
17783,TRC,TRC
17129,TREC,TREC
16625,TREX,TREX
17712,TRGP,TRGP
16640,TRN,TRN
17820,TRNO,TRNO
16967,TRP,TRP
16727,TRQ,TRQ
17819,TRTN,TRTN
16697,TRU,TRU
17553,TRV,TRV
16353,TS,TS
17574,TSE,TSE
17632,TSI,TSI
15581,TSIB,TSIB
15582,TSIBU,TSIBU
15583,TSIBW,TSIBW
15584,TSII,TSII
15592,TSLT,TSLT
17836,TSLX,TSLX
15593,TSLZ,TSLZ
16162,TSN,TSN
17584,TSQ,TSQ
17261,TSU,TSU
16654,TT,TT
16205,TTC,TTC
16764,TTE,TTE
17385,TTM,TTM
16551,TTP,TTP
17314,TU,TU
17164,TUP,TUP
17652,TV,TV
17344,TVC,TVC
16289,TVE,TVE
15628,TWCB,TWCB
15629,TWCBU,TWCBU
15630,TWCBW,TWCBW
17027,TWI,TWI
15634,TWKS,TWKS
17488,TWLO,TWLO
16621,TWN,TWN
15636,TWNPV,TWNPV
16410,TWO,TWO
16700,TWTR,TWTR
17952,TX,TX
16805,TXT,TXT
17023,TY,TY
16698,TYG,TYG
17542,TYL,TYL
17798,UA,UA
16567,UAA,UAA
17475,UAN,UAN
17413,UBA,UBA
16830,UBER,UBER
16437,UBS,UBS
15656,UCB,UCB
15657,UCBI,UCBI
16796,UDR,UDR
16359,UE,UE
17492,UFS,UFS
16693,UGI,UGI
17174,UGP,UGP
17377,UHS,UHS
16887,UI,UI
16825,UIS,UIS
17330,UL,UL
15685,UMBFP,UMBFP
17877,UMC,UMC
17113,UMH,UMH
15687,UNAMQ,UNAMQ
17939,UNF,UNF
17585,UNFI,UNFI
17699,UNH,UNH
16684,UNM,UNM
16210,UNP,UNP
16918,UNT,UNT
17605,UPS,UPS
16858,URI,URI
17621,USA,USA
16509,USAC,USAC
16893,USB,USB
17282,USDP,USDP
17258,USFD,USFD
17833,USM,USM
16312,USNA,USNA
17031,USPH,USPH
15733,UTAA,UTAA
15734,UTAAU,UTAAU
16618,UTF,UTF
17901,UTI,UTI
17035,UTL,UTL
16324,UTZ,UTZ
16599,UVE,UVE
17338,UVV,UVV
16372,UZB,UZB
17840,V,V
16915,VAC,VAC
17401,VAL,VAL
17187,VALE,VALE
16721,VAPO,VAPO
17743,VAR,VAR
17774,VBF,VBF
17920,VCIF,VCIF
15768,VCKAU,VCKAU
16329,VCO,VCO
16996,VCRA,VCRA
17363,VCV,VCV
15773,VCXA,VCXA
15774,VCXAW,VCXAW
17297,VEC,VEC
15777,VECT,VECT
17817,VEDL,VEDL
15787,VERV,VERV
16820,VET,VET
16904,VFC,VFC
15795,VGFC,VGFC
16860,VGI,VGI
17234,VGM,VGM
17407,VGR,VGR
15801,VIA,VIA
16504,VICI,VICI
15807,VINC,VINC
16461,VIPS,VIPS
15812,VIRT,VIRT
17085,VIV,VIV
17351,VJET,VJET
17311,VKQ,VKQ
15817,VLCN,VLCN
15818,VLDRW,VLDRW
17734,VLO,VLO
16856,VLRS,VLRS
16197,VLT,VLT
15824,VMAX,VMAX
16838,VMC,VMC
15828,VMGA,VMGA
15829,VMGAW,VMGAW
16221,VMI,VMI
16936,VMO,VMO
16278,VMW,VMW
17467,VNCE,VNCE
17162,VNE,VNE
16422,VNO,VNO
17723,VNT,VNT
17622,VOC,VOC
16322,VOYA,VOYA
16184,VPG,VPG
17663,VPV,VPV
16897,VRE,VRE
15850,VRMMQ,VRMMQ
15858,VRTS,VRTS
16271,VSH,VSH
16581,VSLR,VSLR
16665,VST,VST
17813,VSTO,VSTO
17181,VTN,VTN
16632,VTR,VTR
16301,VVI,VVI
17025,VVR,VVR
16765,VVV,VVV
15890,VXRT,VXRT
16703,VZ,VZ
16222,W,W
17437,WAB,WAB
17182,WAL,WAL
17490,WAT,WAT
16457,WBS,WBS
16831,WCC,WCC
17915,WCN,WCN
17142,WD,WD
15918,WDCVV,WDCVV
17704,WDR,WDR
17557,WEC,WEC
17199,WELL,WELL
15922,WENA,WENA
15923,WENAW,WENAW
17138,WES,WES
16925,WEX,WEX
16987,WF,WF
17221,WFC,WFC
17716,WGO,WGO
17794,WH,WH
17795,WHR,WHR
17786,WIA,WIA
17624,WIT,WIT
16787,WIW,WIW
17092,WK,WK
15954,WKEYV,WKEYV
17185,WLK,WLK
17149,WLKP,WLKP
16917,WLL,WLL
17948,WM,WM
17644,WMB,WMB
17133,WMC,WMC
17747,WMK,WMK
17281,WMS,WMS
16790,WMT,WMT
17248,WNC,WNC
16398,WOR,WOR
16622,WOW,WOW
16473,WPC,WPC
17708,WPX,WPX
16865,WRB,WRB
16782,WRK,WRK
16672,WSM,WSM
16183,WSO,WSO
16231,WST,WST
15988,WTFCM,WTFCM
15989,WTFCP,WTFCP
16165,WTI,WTI
16194,WTM,WTM
17019,WTRG,WTRG
17503,WTS,WTS
16387,WTTR,WTTR
16602,WU,WU
16000,WWACU,WWACU
17132,WWE,WWE
16202,WWW,WWW
16313,WY,WY
17130,WYND,WYND
16005,WYTC,WYTC
17001,X,X
16019,XDNA,XDNA
16547,XFLT,XFLT
17358,XHR,XHR
17271,XIN,XIN
17815,XL,XL
17596,XLNX,XLNX
16030,XLYO,XLYO
16031,XM,XM
17762,XOM,XOM
16044,XPDB,XPDB
16045,XPDBW,XPDBW
16226,XPO,XPO
16048,XPVVV,XPVVV
17541,XYF,XYF
17062,XYL,XYL
17227,Y,Y
17954,YELP,YELP
16931,YETI,YETI
16829,YEXT,YEXT
17732,YUM,YUM
16900,YUMC,YUMC
16091,ZAPP,ZAPP
16092,ZAPPW,ZAPPW
17114,ZBH,ZBH
16438,ZEN,ZEN
16109,ZGEN,ZGEN
16861,ZIM,ZIM
16111,ZINGU,ZINGU
16126,ZTAQU,ZTAQU
17730,ZTO,ZTO
16658,ZTS,ZTS
16131,ZVSA,ZVSA
16137,ZYNE,ZYNE
