ticker,symbol,company_name,name,exchange,current_price,days_low,days_high,days_range,volume,volume_today,change_percent,last_updated,created_at,market_cap,shares_available,avg_volume_3mon,week_52_low,week_52_high,dvav,dividend_yield
BPOP,BPOP,BPOP,BPOP,NASDAQ,115.0999984741211,112.88500213623047,115.20999908447266,112.89 - 115.21,450560,450560,1.4812205363231699,2025-10-17 18:05:06.104268+00:00,2025-10-17 18:05:06.104269+00:00,,,502696.0,78.2300033569336,129.32000732421875,0.8962872193134618,2.476107765232325
BRKD,BRKD,BRKD,BRKD,NASDAQ,23.520000457763672,23.520000457763672,23.520000457763672,23.52 - 23.52,108,108,-0.4444425068204365,2025-10-17 18:05:06.123043+00:00,2025-10-17 18:05:06.123045+00:00,,,,21.229999542236328,25.790000915527344,,2.9336734122904287
BRNS,BRNS,BRNS,BRNS,NASDAQ,1.3899999856948853,1.2300000190734863,1.5,1.23 - 1.50,155512,155512,2.9629600849335267,2025-10-17 18:05:06.126866+00:00,2025-10-17 18:05:06.126867+00:00,,40827263.0,,,2.9200000762939453,,0.0
BRX,BRX,BRX,BRX,NASDAQ,27.024999618530273,26.729999542236328,27.184999465942383,26.73 - 27.18,927564,927564,0.764354683216555,2025-10-17 18:05:06.137167+00:00,2025-10-17 18:05:06.137169+00:00,,306099542.0,2067084.0,22.290000915527344,30.670000076293945,0.4487306756764602,4.262719764147957
BSJP,BSJP,BSJP,BSJP,NASDAQ,23.101499557495117,23.100000381469727,23.110000610351562,23.10 - 23.11,67693,67693,-0.015148170571537587,2025-10-17 18:05:06.145558+00:00,2025-10-17 18:05:06.145560+00:00,,,,,,,5.255070117758335
BSMT,BSMT,BSMT,BSMT,NASDAQ,23.18000030517578,23.149999618530273,23.200000762939453,23.15 - 23.20,13997,13997,0.021579582653175944,2025-10-17 18:05:06.158629+00:00,2025-10-17 18:05:06.158631+00:00,,,,,,,2.8041414643763565
BTCZ,BTCZ,BTCZ,BTCZ,NASDAQ,3.190000057220459,3.134999990463257,3.309999942779541,3.13 - 3.31,2462570,2462570,2.9032308179557194,2025-10-17 18:05:06.176349+00:00,2025-10-17 18:05:06.176350+00:00,,,,,,,0.15673980910071356
BTX,BTX,BTX,BTX,NASDAQ,6.55649995803833,6.491600036621094,6.599999904632568,6.49 - 6.60,486618,486618,-0.35714233951675667,2025-10-17 18:05:06.195637+00:00,2025-10-17 18:05:06.195639+00:00,,116710298.0,740369.0,5.099999904632568,8.307999610900879,0.6572641480126802,14.794478856219175
BUFG,BUFG,BUFG,BUFG,NASDAQ,26.797399520874023,26.75,26.809999465942383,26.75 - 26.81,7554,7554,0.28967144277150897,2025-10-17 18:05:06.203949+00:00,2025-10-17 18:05:06.203951+00:00,,,35569.0,21.729999542236328,27.06999969482422,0.21237594534566617,0.0
BUFH,BUFH,BUFH,BUFH,NASDAQ,20.566299438476562,20.55699920654297,20.6200008392334,20.56 - 20.62,359,359,0.0014560621198762033,2025-10-17 18:05:06.204542+00:00,2025-10-17 18:05:06.204543+00:00,,,,20.072999954223633,20.649999618530273,,0.0
BUFT,BUFT,BUFT,BUFT,NASDAQ,24.10580062866211,24.09000015258789,24.109600067138672,24.09 - 24.11,3405,3405,0.1487367440456965,2025-10-17 18:05:06.206577+00:00,2025-10-17 18:05:06.206578+00:00,,,18375.0,20.739999771118164,24.200000762939453,0.1853061224489796,0.0
ACWV,ACWV,ACWV,ACWV,NASDAQ,119.88999938964844,119.2699966430664,119.94999694824219,119.27 - 119.95,38638,38638,0.646404151538269,2025-10-17 18:05:06.478158+00:00,2025-10-17 18:05:06.478161+00:00,,,113926.0,104.94000244140625,121.05999755859375,0.33914997454488,2.3454833716871253
AEBI,AEBI,AEBI,AEBI,NASDAQ,11.310700416564941,11.204999923706055,11.470000267028809,11.20 - 11.47,53898,53898,-0.7833263592410961,2025-10-17 18:05:06.504956+00:00,2025-10-17 18:05:06.504958+00:00,,77303254.0,,8.90999984741211,33.0,,0.22102963635555736
AEO,AEO,AEO,AEO,NASDAQ,14.944999694824219,14.699999809265137,15.140000343322754,14.70 - 15.14,2669715,2669715,0.30201394259085285,2025-10-17 18:05:06.513859+00:00,2025-10-17 18:05:06.513860+00:00,,169338842.0,,9.270000457763672,21.540000915527344,,3.3456006036129997
AES,AES,AES,AES,NASDAQ,14.609999656677246,14.460000038146973,14.710000038146973,14.46 - 14.71,4181799,4181799,-1.417004335164148,2025-10-17 18:05:06.515794+00:00,2025-10-17 18:05:06.515795+00:00,,712049564.0,,,,,4.798083617199951
AFSM,AFSM,AFSM,AFSM,NASDAQ,31.71500015258789,31.71500015258789,31.75,31.72 - 31.75,2114,2114,-0.16997371234151082,2025-10-17 18:05:06.536667+00:00,2025-10-17 18:05:06.536669+00:00,,,14432.0,24.41900062561035,33.52000045776367,0.146480044345898,0.6716064921179563
AGAE,AGAE,AGAE,AGAE,NASDAQ,0.7226999998092651,0.7113999724388123,0.7400000095367432,0.71 - 0.74,169342,169342,-2.7321631087986966,2025-10-17 18:05:06.539581+00:00,2025-10-17 18:05:06.539583+00:00,27476246.0,38018882.0,1934356.0,0.699999988079071,3.7899999618530273,0.087544381696027,0.0
AGGY,AGGY,AGGY,AGGY,NASDAQ,44.640098571777344,44.584999084472656,44.650001525878906,44.58 - 44.65,98263,98263,-0.10719019391975425,2025-10-17 18:05:06.545457+00:00,2025-10-17 18:05:06.545458+00:00,,,89263.0,42.099998474121094,44.70000076293945,1.1008256500453715,4.413072692553341
AGL,AGL,AGL,AGL,NASDAQ,0.9602000117301941,0.9078999757766724,0.9900000095367432,0.91 - 0.99,4833554,4833554,-0.49740540665408983,2025-10-17 18:05:06.548480+00:00,2025-10-17 18:05:06.548482+00:00,397929112.0,414423149.0,11177641.0,0.7099999785423279,6.079999923706055,0.4324305996229437,0.0
ADSK,ADSK,ADSK,ADSK,NASDAQ,303.7900085449219,298.9100036621094,305.260009765625,298.91 - 305.26,682133,682133,1.3241281848179176,2025-10-17 18:05:07.410555+00:00,2025-10-17 18:05:07.410556+00:00,64693426300.0,213000000.0,1515826.0,232.6699981689453,329.0899963378906,0.450007454681474,0.0
GOOGL,GOOGL,GOOGL,GOOGL,NASDAQ,253.1750030517578,247.8699951171875,253.35000610351562,247.87 - 253.35,17904901,17904901,0.6820155460514623,2025-10-17 18:05:07.437303+00:00,2025-10-17 18:05:07.437305+00:00,3066433679438.0,12103069435.0,34831935.0,140.52999877929688,256.9599914550781,0.5140369319131998,0.32388663577200133
LBTYA,LBTYA,LBTYA,LBTYA,NASDAQ,11.050000190734863,10.78499984741211,11.050000190734863,10.78 - 11.05,514760,514760,2.3148147739337146,2025-10-17 18:05:07.444180+00:00,2025-10-17 18:05:07.444181+00:00,3790344357.0,343017583.0,1924693.0,9.029999732971191,14.300000190734863,0.2674504453437509,0.0
SE,SE,SE,SE,NASDAQ,160.64999389648438,159.0800018310547,162.64999389648438,159.08 - 162.65,3645226,3645226,-1.2296342299728973,2025-10-17 18:05:07.472766+00:00,2025-10-17 18:05:07.472768+00:00,95113924764.0,592019934.0,4164758.0,92.5,199.3000030517578,0.8752551768914304,0.0
UPST,UPST,UPST,UPST,NASDAQ,47.04999923706055,46.5,47.90999984741211,46.50 - 47.91,3168275,3168275,-1.538140865749878,2025-10-17 18:05:07.485578+00:00,2025-10-17 18:05:07.485580+00:00,4527044687.0,96217742.0,7231140.0,31.399999618530273,96.42900085449219,0.4381432249963353,0.0
VRTX,VRTX,VRTX,VRTX,NASDAQ,416.57501220703125,406.760009765625,417.21978759765625,406.76 - 417.22,494757,494757,1.949298142730347,2025-10-17 18:05:07.486235+00:00,2025-10-17 18:05:07.486236+00:00,106805938570.0,256390651.0,1805716.0,362.5,519.8800048828125,0.2739949139288792,0.0
ZM,ZM,ZM,ZM,NASDAQ,79.98999786376953,79.12000274658203,80.13500213623047,79.12 - 80.14,932288,932288,0.20042093078420004,2025-10-17 18:05:07.492112+00:00,2025-10-17 18:05:07.492114+00:00,23940155587.0,299289364.0,3304935.0,64.41000366210938,92.80000305175781,0.28208966288293114,0.0
AAL,AAL,AAL,AAL,NASDAQ,11.86989974975586,11.829999923706055,12.020000457763672,11.83 - 12.02,26077907,26077907,-0.16905460880144316,2025-10-17 18:05:07.497639+00:00,2025-10-17 18:05:07.497641+00:00,,659828821.0,,,,,0.0
ABLD,ABLD,ABLD,ABLD,NASDAQ,28.25,28.25,28.319499969482422,28.25 - 28.32,3466,3466,-0.0035377533645789875,2025-10-17 18:05:07.521452+00:00,2025-10-17 18:05:07.521454+00:00,,,,,,,9.610619469026547
ABOS,ABOS,ABOS,ABOS,NASDAQ,2.0399999618530273,2.0,2.1700000762939453,2.00 - 2.17,154144,154144,-4.225359049406148,2025-10-17 18:05:07.525259+00:00,2025-10-17 18:05:07.525261+00:00,123569784.0,60573425.0,348007.0,0.8550000190734863,3.359999895095825,0.4429336191513389,0.0
ACGLO,ACGLO,ACGLO,ACGLO,NASDAQ,21.549999237060547,21.540000915527344,21.690000534057617,21.54 - 21.69,8982,8982,-0.2776555835092107,2025-10-17 18:05:07.543348+00:00,2025-10-17 18:05:07.543350+00:00,,,,,,,6.329466581392102
ARKO,ARKO,ARKO,ARKO,NASDAQ,4.014999866485596,3.940000057220459,4.059999942779541,3.94 - 4.06,148972,148972,0.626562829300723,2025-10-17 18:05:08.219128+00:00,2025-10-17 18:05:08.219129+00:00,452660484.0,112742341.0,478056.0,3.509999990463257,7.840000152587891,0.3116203959368777,2.9887921292769115
ARRY,ARRY,ARRY,ARRY,NASDAQ,8.875,8.510000228881836,9.020000457763672,8.51 - 9.02,2474702,2474702,1.2549874771088252,2025-10-17 18:05:08.228518+00:00,2025-10-17 18:05:08.228519+00:00,,152724774.0,,,,,0.0
ASEA,ASEA,ASEA,ASEA,NASDAQ,17.200000762939453,17.124799728393555,17.209999084472656,17.12 - 17.21,25076,25076,0.5847975394087778,2025-10-17 18:05:08.239814+00:00,2025-10-17 18:05:08.239815+00:00,,,19784.0,13.680000305175781,17.709999084472656,1.2674888799029518,3.470930078598285
ASRV,ASRV,ASRV,ASRV,NASDAQ,3.049999952316284,2.9600000381469727,3.309999942779541,2.96 - 3.31,28422,28422,0.0,2025-10-17 18:05:08.260396+00:00,2025-10-17 18:05:08.260398+00:00,50383763.0,16519267.0,16675.0,2.0299999713897705,3.4200000762939453,1.7044677661169416,3.934426291019038
ASTH,ASTH,ASTH,ASTH,NASDAQ,32.01499938964844,31.239999771118164,32.09000015258789,31.24 - 32.09,211433,211433,0.707764918657793,2025-10-17 18:05:08.262526+00:00,2025-10-17 18:05:08.262527+00:00,,48647772.0,,,,,0.0
AVDL,AVDL,AVDL,AVDL,NASDAQ,15.149999618530273,14.800000190734863,15.220000267028809,14.80 - 15.22,518964,518964,0.9999974568684896,2025-10-17 18:05:08.313658+00:00,2025-10-17 18:05:08.313660+00:00,,97097639.0,,,,,0.0
AVPT,AVPT,AVPT,AVPT,NASDAQ,14.104999542236328,13.899999618530273,14.15999984741211,13.90 - 14.16,454248,454248,0.7499967302594867,2025-10-17 18:05:08.415040+00:00,2025-10-17 18:05:08.415041+00:00,,211926808.0,,,,,0.0
AWI,AWI,AWI,AWI,NASDAQ,198.22000122070312,197.1999969482422,199.36000061035156,197.20 - 199.36,84743,84743,0.06562920148211072,2025-10-17 18:05:08.424619+00:00,2025-10-17 18:05:08.424621+00:00,,43258332.0,,,,,0.6215316276929391
AWK,AWK,AWK,AWK,NASDAQ,144.11500549316406,142.82000732421875,144.80499267578125,142.82 - 144.80,525541,525541,0.6319382283844576,2025-10-17 18:05:08.425191+00:00,2025-10-17 18:05:08.425192+00:00,,195098566.0,,,,,2.2107343986127277
AXSM,AXSM,AXSM,AXSM,NASDAQ,126.99500274658203,124.18000030517578,126.99500274658203,124.18 - 127.00,139314,139314,1.5960021972656249,2025-10-17 18:05:08.434910+00:00,2025-10-17 18:05:08.434912+00:00,,49901487.0,,,,,0.0
BAB,BAB,BAB,BAB,NASDAQ,27.53499984741211,27.450000762939453,27.559999465942383,27.45 - 27.56,165261,165261,0.054503595199636046,2025-10-17 18:05:08.442576+00:00,2025-10-17 18:05:08.442577+00:00,,,,,,,3.896858565266512
BAGY,BAGY,BAGY,BAGY,NASDAQ,47.27000045776367,46.70719909667969,47.871498107910156,46.71 - 47.87,9826,9826,-2.0595049777436474,2025-10-17 18:05:08.447268+00:00,2025-10-17 18:05:08.447270+00:00,,,,,,,15.415696910159804
BATRK,BATRK,BATRK,BATRK,NASDAQ,39.279998779296875,38.84000015258789,39.4900016784668,38.84 - 39.49,140130,140130,0.43466675093918994,2025-10-17 18:05:08.466073+00:00,2025-10-17 18:05:08.466075+00:00,,64116238.0,,,,,0.0
BBDC,BBDC,BBDC,BBDC,NASDAQ,8.579999923706055,8.520000457763672,8.65429973602295,8.52 - 8.65,226131,226131,0.0,2025-10-17 18:05:08.474752+00:00,2025-10-17 18:05:08.474754+00:00,,105158938.0,,,,,13.869463992792088
BBIB,BBIB,BBIB,BBIB,NASDAQ,100.38300323486328,100.38300323486328,100.38300323486328,100.38 - 100.38,7,7,0.0,2025-10-17 18:05:08.480150+00:00,2025-10-17 18:05:08.480152+00:00,,,,,,,3.713776117335027
BBIN,BBIN,BBIN,BBIN,NASDAQ,70.8550033569336,70.63999938964844,70.97000122070312,70.64 - 70.97,42571,42571,-0.19015989702520236,2025-10-17 18:05:08.481419+00:00,2025-10-17 18:05:08.481420+00:00,,,234161.0,54.470001220703125,71.75499725341797,0.18180226425408158,2.8777078588628298
BBRE,BBRE,BBRE,BBRE,NASDAQ,95.16000366210938,94.94509887695312,95.47000122070312,94.95 - 95.47,6501,6501,0.3162587495546303,2025-10-17 18:05:08.486949+00:00,2025-10-17 18:05:08.486950+00:00,,,,,,,3.048549693525405
BCX,BCX,BCX,BCX,NASDAQ,9.694999694824219,9.680000305175781,9.859999656677246,9.68 - 9.86,161810,161810,-0.8691210681776717,2025-10-17 18:05:08.509671+00:00,2025-10-17 18:05:08.509673+00:00,,76238090.0,,,,,8.478597481945602
BDCZ,BDCZ,BDCZ,BDCZ,NASDAQ,16.06999969482422,16.06999969482422,16.139999389648438,16.07 - 16.14,367,367,0.0809646193166187,2025-10-17 18:05:08.512313+00:00,2025-10-17 18:05:08.512314+00:00,,,,15.199999809265137,20.415000915527344,,11.163659203912783
BEDZ,BEDZ,BEDZ,BEDZ,NASDAQ,32.24399948120117,32.24399948120117,32.24399948120117,32.24 - 32.24,16,16,0.0,2025-10-17 18:05:08.585242+00:00,2025-10-17 18:05:08.585243+00:00,,,,,,,0.0
BUSE,BUSE,BUSE,BUSE,NASDAQ,22.579999923706055,22.1299991607666,22.6299991607666,22.13 - 22.63,285893,285893,1.7575456523755344,2025-10-17 18:05:08.593117+00:00,2025-10-17 18:05:08.593119+00:00,,89065910.0,510980.0,18.399999618530273,28.299999237060547,0.559499393322635,4.38441099798512
BUXX,BUXX,BUXX,BUXX,NASDAQ,20.344999313354492,20.329999923706055,20.350000381469727,20.33 - 20.35,134460,134460,0.04917742479502685,2025-10-17 18:05:08.594326+00:00,2025-10-17 18:05:08.594327+00:00,,,232058.0,20.239999771118164,20.489999771118164,0.5794241094898689,4.954534450823732
BWZ,BWZ,BWZ,BWZ,NASDAQ,27.461299896240234,27.299999237060547,27.5492000579834,27.30 - 27.55,45973,45973,-0.4303844372522755,2025-10-17 18:05:08.609773+00:00,2025-10-17 18:05:08.609775+00:00,,,,24.920000076293945,29.239999771118164,,2.1594025127746717
BXP,BXP,BXP,BXP,NASDAQ,70.64510345458984,70.11000061035156,71.37000274658203,70.11 - 71.37,589069,589069,0.36241521118541437,2025-10-17 18:05:08.612347+00:00,2025-10-17 18:05:08.612349+00:00,,176803372.0,,,,,5.152515633783119
BYND,BYND,BYND,BYND,NASDAQ,0.6492999792098999,0.550000011920929,0.753000020980835,0.55 - 0.75,341400410,341400410,24.865385197323477,2025-10-17 18:05:08.616038+00:00,2025-10-17 18:05:08.616040+00:00,,76751920.0,,,,,0.0
C,C,C,C,NASDAQ,97.41999816894531,95.2750015258789,97.81999969482422,95.28 - 97.82,8699637,8699637,1.2050654549884359,2025-10-17 18:05:08.624251+00:00,2025-10-17 18:05:08.624253+00:00,,1789300000.0,,55.5099983215332,105.58999633789062,,2.340381895764394
CAC,CAC,CAC,CAC,NASDAQ,35.61000061035156,35.505001068115234,36.064998626708984,35.51 - 36.06,26787,26787,0.45133947522894907,2025-10-17 18:05:08.628320+00:00,2025-10-17 18:05:08.628322+00:00,,16920277.0,,,,,4.717775824782312
CBL,CBL,CBL,CBL,NASDAQ,29.114999771118164,29.0,29.399999618530273,29.00 - 29.40,37030,37030,-0.08579141748079167,2025-10-17 18:05:08.663595+00:00,2025-10-17 18:05:08.663597+00:00,,30933176.0,121269.0,21.100000381469727,33.53499984741211,0.3053542125357676,8.414906471784965
CBOA,CBOA,CBOA,CBOA,NASDAQ,26.450000762939453,26.489900588989258,26.489900588989258,26.49 - 26.49,714,714,-0.3578802527084243,2025-10-17 18:05:08.669676+00:00,2025-10-17 18:05:08.669678+00:00,,,,,,,0.0
CBOE,CBOE,CBOE,CBOE,NASDAQ,238.94000244140625,236.60000610351562,239.60000610351562,236.60 - 239.60,335445,335445,1.258635082993146,2025-10-17 18:05:08.670293+00:00,2025-10-17 18:05:08.670294+00:00,25544694073.0,106908403.0,889583.0,187.3000030517578,255.27000427246094,0.37708117174001754,0.7909935467852325
CCCC,CCCC,CCCC,CCCC,NASDAQ,2.380000114440918,2.315000057220459,2.51990008354187,2.32 - 2.52,1422415,1422415,-4.0322541880434235,2025-10-17 18:05:08.683063+00:00,2025-10-17 18:05:08.683065+00:00,,71170815.0,1942440.0,1.0850000381469727,6.559999942779541,0.7322825930273265,0.0
CDP,CDP,CDP,CDP,NASDAQ,27.940000534057617,27.834999084472656,28.15999984741211,27.83 - 28.16,178619,178619,0.07163487718129943,2025-10-17 18:05:08.704667+00:00,2025-10-17 18:05:08.704669+00:00,3221757819.0,115330513.0,880280.0,23.920000076293945,34.220001220703125,0.2029115735902213,4.3307085786382284
BELFA,BELFA,BELFA,BELFA,NASDAQ,121.5,121.5,127.0,121.50 - 127.00,10489,10489,-2.9940119760479043,2025-10-17 18:05:09.489149+00:00,2025-10-17 18:05:09.489151+00:00,,14653579.0,,,,,0.19753086419753088
BENF,BENF,BENF,BENF,NASDAQ,0.5098999738693237,0.49559998512268066,0.534500002861023,0.50 - 0.53,152536,152536,-6.611727050028601,2025-10-17 18:05:09.491835+00:00,2025-10-17 18:05:09.491836+00:00,,9703505.0,,,,,0.0
BFK,BFK,BFK,BFK,NASDAQ,9.949999809265137,9.899999618530273,10.020000457763672,9.90 - 10.02,72433,72433,-0.3005985405533299,2025-10-17 18:05:09.502193+00:00,2025-10-17 18:05:09.502194+00:00,436355609.0,43854836.0,118875.0,8.829999923706055,10.59000015258789,0.6093207150368034,6.030150869362815
BGX,BGX,BGX,BGX,NASDAQ,11.600099563598633,11.579999923706055,11.671199798583984,11.58 - 11.67,29927,29927,-0.5137245677303435,2025-10-17 18:05:09.515966+00:00,2025-10-17 18:05:09.515967+00:00,,12708275.0,,,,,9.344747379596773
BKCI,BKCI,BKCI,BKCI,NASDAQ,52.60499954223633,52.369998931884766,52.6083984375,52.37 - 52.61,2758,2758,0.34526124789587326,2025-10-17 18:05:09.551341+00:00,2025-10-17 18:05:09.551343+00:00,,,,,,,0.7014542404923538
BKEM,BKEM,BKEM,BKEM,NASDAQ,73.65290069580078,73.59850311279297,73.65290069580078,73.60 - 73.65,958,958,-0.2466288222791756,2025-10-17 18:05:09.553489+00:00,2025-10-17 18:05:09.553490+00:00,,,,,,,2.571521260001079
BKLN,BKLN,BKLN,BKLN,NASDAQ,20.844999313354492,20.815000534057617,20.860000610351562,20.82 - 20.86,15402206,15402206,0.12007501871620228,2025-10-17 18:05:09.558618+00:00,2025-10-17 18:05:09.558619+00:00,,,,,,,7.359079158219172
