ticker,symbol,company_name,name,exchange,current_price,days_low,days_high,days_range,volume,volume_today,change_percent,last_updated,created_at,dividend_yield
LGVN,LGVN,LGVN,LGVN,NASDAQ,0.8880000114440918,0.8600000143051147,0.925000011920929,0.86 - 0.93,363100,363100,-4.413348514445689,2025-10-30 12:27:58.960284+00:00,2025-10-30 12:27:58.960285+00:00,0.0
LKFN,LKFN,LKFN,LKFN,NASDAQ,56.790000915527344,56.439998626708984,59.369998931884766,56.44 - 59.37,193100,193100,-2.4562010910217413,2025-10-30 12:27:58.963852+00:00,2025-10-30 12:27:58.963854+00:00,3.521746729631001
LNKB,LNKB,LNKB,LNKB,NASDAQ,6.989999771118164,6.900000095367432,7.099999904632568,6.90 - 7.10,57600,57600,0.0,2025-10-30 12:27:58.965522+00:00,2025-10-30 12:27:58.965524+00:00,4.291845634095209
LNZA,LNZA,LNZA,LNZA,NASDAQ,23.299999237060547,22.600000381469727,24.899999618530273,22.60 - 24.90,19800,19800,-4.469045427899874,2025-10-30 12:27:58.966682+00:00,2025-10-30 12:27:58.966684+00:00,0.0
LOGI,LOGI,LOGI,LOGI,NASDAQ,115.83999633789062,113.5199966430664,117.4000015258789,113.52 - 117.40,1388900,1388900,1.855265030051012,2025-10-30 12:27:58.967843+00:00,2025-10-30 12:27:58.967845+00:00,1.3682666178413503
LOOP,LOOP,LOOP,LOOP,NASDAQ,1.6399999856948853,1.6399999856948853,1.7400000095367432,1.64 - 1.74,31500,31500,-6.285715103149414,2025-10-30 12:27:58.968727+00:00,2025-10-30 12:27:58.968730+00:00,0.0
LTRX,LTRX,LTRX,LTRX,NASDAQ,5.0,4.96999979019165,5.21999979019165,4.97 - 5.22,296000,296000,-2.152644435231192,2025-10-30 12:27:58.984467+00:00,2025-10-30 12:27:58.984471+00:00,0.0
LUCD,LUCD,LUCD,LUCD,NASDAQ,1.25,1.2300000190734863,1.2799999713897705,1.23 - 1.28,825500,825500,-1.57480167140813,2025-10-30 12:27:58.985520+00:00,2025-10-30 12:27:58.985523+00:00,0.0
LVTX,LVTX,LVTX,LVTX,NASDAQ,1.6050000190734863,1.5800000429153442,1.625,1.58 - 1.62,84700,84700,-0.310558707279667,2025-10-30 12:27:58.993370+00:00,2025-10-30 12:27:58.993375+00:00,0.0
LXEO,LXEO,LXEO,LXEO,NASDAQ,9.90999984741211,9.670000076293945,10.380000114440918,9.67 - 10.38,1204900,1204900,-1.6865087061572355,2025-10-30 12:27:58.995099+00:00,2025-10-30 12:27:58.995102+00:00,0.0
LYTS,LYTS,LYTS,LYTS,NASDAQ,23.149999618530273,22.84000015258789,23.770000457763672,22.84 - 23.77,150200,150200,-1.5312658734443771,2025-10-30 12:27:59.018275+00:00,2025-10-30 12:27:59.018280+00:00,0.8639308997651615
MAAS,MAAS,MAAS,MAAS,NASDAQ,3.7260000705718994,3.6500000953674316,4.070000171661377,3.65 - 4.07,13900,13900,-5.909090033356926,2025-10-30 12:27:59.032173+00:00,2025-10-30 12:27:59.032177+00:00,0.0
MATH,MATH,MATH,MATH,NASDAQ,3.009999990463257,3.009999990463257,3.259999990463257,3.01 - 3.26,138900,138900,-3.525637792647354,2025-10-30 12:27:59.052360+00:00,2025-10-30 12:27:59.052365+00:00,0.0
MAYA,MAYA,MAYA,MAYA,NASDAQ,10.34000015258789,10.319999694824219,10.34000015258789,10.32 - 10.34,3900,3900,0.2909770295849001,2025-10-30 12:27:59.053400+00:00,2025-10-30 12:27:59.053402+00:00,0.0
MCBS,MCBS,MCBS,MCBS,NASDAQ,25.450000762939453,25.31999969482422,26.350000381469727,25.32 - 26.35,68600,68600,-3.6349833018523308,2025-10-30 12:27:59.063550+00:00,2025-10-30 12:27:59.063554+00:00,4.675834830358394
MCFT,MCFT,MCFT,MCFT,NASDAQ,21.309999465942383,21.020000457763672,22.3799991607666,21.02 - 22.38,122400,122400,-5.077956606928,2025-10-30 12:27:59.068256+00:00,2025-10-30 12:27:59.068261+00:00,0.0
MCHPP,MCHPP,MCHPP,MCHPP,NASDAQ,57.97999954223633,57.97999954223633,58.560001373291016,57.98 - 58.56,749300,749300,-1.4113276852117858,2025-10-30 12:27:59.074882+00:00,2025-10-30 12:27:59.074886+00:00,3.0734736358558914
MCRI,MCRI,MCRI,MCRI,NASDAQ,89.05000305175781,88.4000015258789,93.06999969482422,88.40 - 93.07,76700,76700,-3.36407859228359,2025-10-30 12:27:59.078904+00:00,2025-10-30 12:27:59.078907+00:00,1.3475575057561018
MDAI,MDAI,MDAI,MDAI,NASDAQ,2.180000066757202,2.119999885559082,2.2249999046325684,2.12 - 2.22,396300,396300,-0.9090900224102623,2025-10-30 12:27:59.079889+00:00,2025-10-30 12:27:59.079891+00:00,0.0
MDCX,MDCX,MDCX,MDCX,NASDAQ,2.299999952316284,2.299999952316284,2.5,2.30 - 2.50,343600,343600,-4.564320730158356,2025-10-30 12:27:59.080965+00:00,2025-10-30 12:27:59.080967+00:00,0.0
MERC,MERC,MERC,MERC,NASDAQ,2.299999952316284,2.25,2.430000066757202,2.25 - 2.43,823000,823000,-5.737709082829153,2025-10-30 12:27:59.083437+00:00,2025-10-30 12:27:59.083440+00:00,9.782608898465714
MFI,MFI,MFI,MFI,NASDAQ,26.979999542236328,25.030000686645508,27.524999618530273,25.03 - 27.52,7700,7700,-0.07407576949508102,2025-10-30 12:27:59.085378+00:00,2025-10-30 12:27:59.085380+00:00,0.0
MGNX,MGNX,MGNX,MGNX,NASDAQ,1.690000057220459,1.659999966621399,1.8600000143051147,1.66 - 1.86,1799700,1799700,-8.648646732940588,2025-10-30 12:27:59.093534+00:00,2025-10-30 12:27:59.093538+00:00,0.0
MGRX,MGRX,MGRX,MGRX,NASDAQ,2.180000066757202,2.0,2.2799999713897705,2.00 - 2.28,265700,265700,5.314016283183232,2025-10-30 12:27:59.094565+00:00,2025-10-30 12:27:59.094567+00:00,0.0
MIDD,MIDD,MIDD,MIDD,NASDAQ,125.0,124.66000366210938,130.3800048828125,124.66 - 130.38,1365900,1365900,-3.8461538461538463,2025-10-30 12:27:59.095425+00:00,2025-10-30 12:27:59.095426+00:00,0.0
MIND,MIND,MIND,MIND,NASDAQ,10.770000457763672,10.300000190734863,10.960000038146973,10.30 - 10.96,210200,210200,2.0853105502501834,2025-10-30 12:27:59.096284+00:00,2025-10-30 12:27:59.096286+00:00,0.0
MIRM,MIRM,MIRM,MIRM,NASDAQ,70.45999908447266,68.33999633789062,71.87000274658203,68.34 - 71.87,428500,428500,-0.0709162533582157,2025-10-30 12:27:59.101033+00:00,2025-10-30 12:27:59.101049+00:00,0.0
MKSI,MKSI,MKSI,MKSI,NASDAQ,141.39999389648438,139.86000061035156,146.0,139.86 - 146.00,1658600,1658600,0.654896210795485,2025-10-30 12:27:59.102447+00:00,2025-10-30 12:27:59.102449+00:00,0.6223479759442051
MKTX,MKTX,MKTX,MKTX,NASDAQ,158.85000610351562,158.4199981689453,162.8000030517578,158.42 - 162.80,704700,704700,-2.77267636425039,2025-10-30 12:27:59.103106+00:00,2025-10-30 12:27:59.103108+00:00,1.9011645476626533
MLYS,MLYS,MLYS,MLYS,NASDAQ,40.13999938964844,39.439998626708984,40.974998474121094,39.44 - 40.97,577700,577700,-1.3031689283467194,2025-10-30 12:27:59.104745+00:00,2025-10-30 12:27:59.104747+00:00,0.0
MOMO,MOMO,MOMO,MOMO,NASDAQ,6.860000133514404,6.789999961853027,6.980000019073486,6.79 - 6.98,728200,728200,0.734217197576883,2025-10-30 12:27:59.111018+00:00,2025-10-30 12:27:59.111022+00:00,4.373177757451571
MQ,MQ,MQ,MQ,NASDAQ,4.53000020980835,4.510000228881836,4.670000076293945,4.51 - 4.67,5629900,5629900,-2.997855764419984,2025-10-30 12:27:59.116483+00:00,2025-10-30 12:27:59.116485+00:00,0.0
MREO,MREO,MREO,MREO,NASDAQ,1.9199999570846558,1.909999966621399,2.1500000953674316,1.91 - 2.15,1946500,1946500,-8.571426462964851,2025-10-30 12:27:59.117792+00:00,2025-10-30 12:27:59.117794+00:00,0.0
MYGN,MYGN,MYGN,MYGN,NASDAQ,7.909999847412109,7.760000228881836,8.180000305175781,7.76 - 8.18,766500,766500,-2.7060303066666997,2025-10-30 12:27:59.125472+00:00,2025-10-30 12:27:59.125476+00:00,0.0
MZTI,MZTI,MZTI,MZTI,NASDAQ,159.69000244140625,158.5,162.7100067138672,158.50 - 162.71,129200,129200,-2.066720941766561,2025-10-30 12:27:59.131172+00:00,2025-10-30 12:27:59.131176+00:00,2.3796104589542497
NAAS,NAAS,NAAS,NAAS,NASDAQ,3.5899999141693115,3.490000009536743,3.6500000953674316,3.49 - 3.65,29700,29700,2.571426119123186,2025-10-30 12:27:59.131991+00:00,2025-10-30 12:27:59.131993+00:00,0.0
NAKA,NAKA,NAKA,NAKA,NASDAQ,0.9480000138282776,0.8399999737739563,1.0199999809265137,0.84 - 1.02,52635400,52635400,3.1556021035315136,2025-10-30 12:27:59.132905+00:00,2025-10-30 12:27:59.132907+00:00,0.0
NCI,NCI,NCI,NCI,NASDAQ,1.6299999952316284,1.6200000047683716,1.6549999713897705,1.62 - 1.65,4600,4600,-4.678364978402903,2025-10-30 12:27:59.139171+00:00,2025-10-30 12:27:59.139174+00:00,0.0
NCNA,NCNA,NCNA,NCNA,NASDAQ,3.950000047683716,3.9000000953674316,4.190000057220459,3.90 - 4.19,101600,101600,-5.95237554606372,2025-10-30 12:27:59.139970+00:00,2025-10-30 12:27:59.139971+00:00,0.0
NDRA,NDRA,NDRA,NDRA,NASDAQ,5.010000228881836,4.96999979019165,5.28000020980835,4.97 - 5.28,28200,28200,-5.023694060561663,2025-10-30 12:27:59.150346+00:00,2025-10-30 12:27:59.150351+00:00,0.0
NEGG,NEGG,NEGG,NEGG,NASDAQ,69.5199966430664,61.33000183105469,72.0,61.33 - 72.00,1567000,1567000,9.39417384371002,2025-10-30 12:27:59.151704+00:00,2025-10-30 12:27:59.151707+00:00,0.0
NEOG,NEOG,NEOG,NEOG,NASDAQ,6.230000019073486,6.079999923706055,6.449999809265137,6.08 - 6.45,3471600,3471600,1.1363664512229634,2025-10-30 12:27:59.152723+00:00,2025-10-30 12:27:59.152725+00:00,0.0
NEON,NEON,NEON,NEON,NASDAQ,3.200000047683716,3.109999895095825,3.2300000190734863,3.11 - 3.23,331500,331500,-0.31152617895386386,2025-10-30 12:27:59.163067+00:00,2025-10-30 12:27:59.163071+00:00,0.0
NEPH,NEPH,NEPH,NEPH,NASDAQ,5.449999809265137,5.400000095367432,5.820000171661377,5.40 - 5.82,51200,51200,-5.05226434523942,2025-10-30 12:27:59.164004+00:00,2025-10-30 12:27:59.164006+00:00,0.0
NERV,NERV,NERV,NERV,NASDAQ,4.230000019073486,4.130000114440918,4.800000190734863,4.13 - 4.80,412600,412600,-8.04347593978127,2025-10-30 12:27:59.164633+00:00,2025-10-30 12:27:59.164634+00:00,0.0
NETD,NETD,NETD,NETD,NASDAQ,11.319999694824219,11.3100004196167,11.359999656677246,11.31 - 11.36,536300,536300,-0.26432322147308146,2025-10-30 12:27:59.168161+00:00,2025-10-30 12:27:59.168164+00:00,0.0
NFE,NFE,NFE,NFE,NASDAQ,1.3200000524520874,1.309999942779541,1.5299999713897705,1.31 - 1.53,14503000,14503000,-13.725485154547446,2025-10-30 12:27:59.174089+00:00,2025-10-30 12:27:59.174092+00:00,0.0
EXOZ,EXOZ,EXOZ,EXOZ,NASDAQ,12.645999908447266,12.645999908447266,12.645999908447266,12.65 - 12.65,400,400,2.3387517139048133,2025-10-30 12:27:59.411000+00:00,2025-10-30 12:27:59.411004+00:00,0.0
EXPE,EXPE,EXPE,EXPE,NASDAQ,219.75999450683594,216.27000427246094,229.27000427246094,216.27 - 229.27,1932300,1932300,-2.4589473900935443,2025-10-30 12:27:59.411996+00:00,2025-10-30 12:27:59.411999+00:00,0.5460502502709484
FAST,FAST,FAST,FAST,NASDAQ,41.09000015258789,40.7599983215332,41.4900016784668,40.76 - 41.49,8842600,8842600,-1.2971436504260265,2025-10-30 12:27:59.417615+00:00,2025-10-30 12:27:59.417618+00:00,2.1294718830632364
FAT,FAT,FAT,FAT,NASDAQ,1.7899999618530273,1.7400000095367432,1.899999976158142,1.74 - 1.90,60000,60000,-5.291006592526057,2025-10-30 12:27:59.421644+00:00,2025-10-30 12:27:59.421648+00:00,4.359664897378781
FBLG,FBLG,FBLG,FBLG,NASDAQ,0.3880000114440918,0.38100001215934753,0.41999998688697815,0.38 - 0.42,1061600,1061600,-7.838477926743768,2025-10-30 12:27:59.423657+00:00,2025-10-30 12:27:59.423660+00:00,0.0
FBRX,FBRX,FBRX,FBRX,NASDAQ,14.380000114440918,13.5,15.100000381469727,13.50 - 15.10,93700,93700,6.835067412233091,2025-10-30 12:27:59.427833+00:00,2025-10-30 12:27:59.427836+00:00,0.0
FCHL,FCHL,FCHL,FCHL,NASDAQ,0.5109999775886536,0.4569999873638153,0.5199999809265137,0.46 - 0.52,1235800,1235800,8.033824187464552,2025-10-30 12:27:59.429483+00:00,2025-10-30 12:27:59.429486+00:00,0.0
FDSB,FDSB,FDSB,FDSB,NASDAQ,13.293000221252441,13.25,13.39900016784668,13.25 - 13.40,16700,16700,-0.7985029874916357,2025-10-30 12:27:59.435601+00:00,2025-10-30 12:27:59.435604+00:00,0.0
FEAM,FEAM,FEAM,FEAM,NASDAQ,4.909999847412109,4.900000095367432,5.357999801635742,4.90 - 5.36,101400,101400,-2.19123772773605,2025-10-30 12:27:59.439958+00:00,2025-10-30 12:27:59.439962+00:00,0.0
FEIM,FEIM,FEIM,FEIM,NASDAQ,37.150001525878906,36.61000061035156,38.7400016784668,36.61 - 38.74,173100,173100,-1.144226408260697,2025-10-30 12:27:59.440996+00:00,2025-10-30 12:27:59.440999+00:00,0.0
FGL,FGL,FGL,FGL,NASDAQ,0.4050000011920929,0.4050000011920929,0.7070000171661377,0.41 - 0.71,178810300,178810300,-9.999997350904605,2025-10-30 12:27:59.446725+00:00,2025-10-30 12:27:59.446728+00:00,0.0
FISI,FISI,FISI,FISI,NASDAQ,28.920000076293945,28.690000534057617,29.610000610351562,28.69 - 29.61,293200,293200,-1.8329905803131055,2025-10-30 12:27:59.448700+00:00,2025-10-30 12:27:59.448703+00:00,4.253112021974872
FITBP,FITBP,FITBP,FITBP,NASDAQ,25.059999465942383,25.059999465942383,25.34000015258789,25.06 - 25.34,6300,6300,-0.5555606855495184,2025-10-30 12:27:59.454216+00:00,2025-10-30 12:27:59.454219+00:00,5.9856346048153934
FIVN,FIVN,FIVN,FIVN,NASDAQ,23.3799991607666,23.170000076293945,24.309999465942383,23.17 - 24.31,2521800,2521800,-1.1416510026161726,2025-10-30 12:27:59.455201+00:00,2025-10-30 12:27:59.455203+00:00,0.0
FLX,FLX,FLX,FLX,NASDAQ,3.7200000286102295,3.7100000381469727,4.150000095367432,3.71 - 4.15,79000,79000,-3.124997089616889,2025-10-30 12:27:59.461638+00:00,2025-10-30 12:27:59.461641+00:00,0.0
FLY,FLY,FLY,FLY,NASDAQ,25.049999237060547,24.649999618530273,25.770000457763672,24.65 - 25.77,1948100,1948100,-2.7939511366450587,2025-10-30 12:27:59.462800+00:00,2025-10-30 12:27:59.462803+00:00,0.0
FMFC,FMFC,FMFC,FMFC,NASDAQ,3.0399999618530273,2.505000114440918,4.289999961853027,2.51 - 4.29,914900,914900,-28.13238893273361,2025-10-30 12:27:59.463954+00:00,2025-10-30 12:27:59.463956+00:00,0.0
FORA,FORA,FORA,FORA,NASDAQ,2.3299999237060547,2.2699999809265137,2.4200000762939453,2.27 - 2.42,32900,32900,-2.1008482491862717,2025-10-30 12:27:59.470124+00:00,2025-10-30 12:27:59.470128+00:00,0.0
FORD,FORD,FORD,FORD,NASDAQ,14.399999618530273,14.109999656677246,15.920000076293945,14.11 - 15.92,602600,602600,-9.090912374911527,2025-10-30 12:27:59.470909+00:00,2025-10-30 12:27:59.470912+00:00,0.0
FOSL,FOSL,FOSL,FOSL,NASDAQ,2.0999999046325684,2.0799999237060547,2.2200000286102295,2.08 - 2.22,477300,477300,-4.9773815210716705,2025-10-30 12:27:59.471934+00:00,2025-10-30 12:27:59.471936+00:00,0.0
FRSH,FRSH,FRSH,FRSH,NASDAQ,10.949999809265137,10.90999984741211,11.239999771118164,10.91 - 11.24,2763100,2763100,-3.0973484563009137,2025-10-30 12:27:59.475259+00:00,2025-10-30 12:27:59.475262+00:00,0.0
FSBC,FSBC,FSBC,FSBC,NASDAQ,36.18000030517578,35.92499923706055,37.52000045776367,35.92 - 37.52,108600,108600,-2.8203041900909884,2025-10-30 12:27:59.476387+00:00,2025-10-30 12:27:59.476389+00:00,2.2111663716198335
FTAIM,FTAIM,FTAIM,FTAIM,NASDAQ,27.0,27.0,27.25,27.00 - 27.25,4400,4400,0.0,2025-10-30 12:27:59.483239+00:00,2025-10-30 12:27:59.483243+00:00,8.799999999999999
FTHM,FTHM,FTHM,FTHM,NASDAQ,1.5199999809265137,1.4800000190734863,1.649999976158142,1.48 - 1.65,212500,212500,-6.7484671550249535,2025-10-30 12:27:59.484741+00:00,2025-10-30 12:27:59.484744+00:00,0.0
FULTP,FULTP,FULTP,FULTP,NASDAQ,19.799999237060547,19.75,19.950000762939453,19.75 - 19.95,2400,2400,0.6097506606908246,2025-10-30 12:27:59.490671+00:00,2025-10-30 12:27:59.490675+00:00,6.464646713744143
GABC,GABC,GABC,GABC,NASDAQ,38.849998474121094,38.650001525878906,40.5099983215332,38.65 - 40.51,115100,115100,-3.4062722650461446,2025-10-30 12:27:59.492907+00:00,2025-10-30 12:27:59.492909+00:00,2.934363049613454
GANX,GANX,GANX,GANX,NASDAQ,1.8200000524520874,1.809999942779541,1.940000057220459,1.81 - 1.94,498100,498100,-5.2083284826948155,2025-10-30 12:27:59.499168+00:00,2025-10-30 12:27:59.499172+00:00,0.0
GASS,GASS,GASS,GASS,NASDAQ,6.519999980926514,6.460000038146973,6.590000152587891,6.46 - 6.59,54300,54300,0.1536060167911131,2025-10-30 12:27:59.500335+00:00,2025-10-30 12:27:59.500338+00:00,0.0
GCBC,GCBC,GCBC,GCBC,NASDAQ,21.809999465942383,21.799999237060547,22.81999969482422,21.80 - 22.82,12100,12100,-3.2815955483580983,2025-10-30 12:27:59.501679+00:00,2025-10-30 12:27:59.501681+00:00,1.6964695509405083
GECCI,GECCI,GECCI,GECCI,NASDAQ,25.299999237060547,25.209999084472656,25.299999237060547,25.21 - 25.30,2300,2300,-0.11843934755574365,2025-10-30 12:27:59.504273+00:00,2025-10-30 12:27:59.504275+00:00,8.395257170160985
GEHC,GEHC,GEHC,GEHC,NASDAQ,77.37999725341797,73.7300033569336,78.38500213623047,73.73 - 78.39,8764000,8764000,-2.5440859365759025,2025-10-30 12:27:59.505411+00:00,2025-10-30 12:27:59.505413+00:00,0.18092531011794014
GEMI,GEMI,GEMI,GEMI,NASDAQ,19.15999984741211,18.899999618530273,19.920000076293945,18.90 - 19.92,901700,901700,-3.8635245658461144,2025-10-30 12:27:59.506294+00:00,2025-10-30 12:27:59.506296+00:00,0.0
GEOS,GEOS,GEOS,GEOS,NASDAQ,25.15999984741211,24.799999237060547,27.690000534057617,24.80 - 27.69,326700,326700,-9.300648684187275,2025-10-30 12:27:59.507341+00:00,2025-10-30 12:27:59.507342+00:00,0.0
GFAI,GFAI,GFAI,GFAI,NASDAQ,1.0049999952316284,1.0,1.0449999570846558,1.00 - 1.04,310900,310900,-3.8277477029395643,2025-10-30 12:27:59.508339+00:00,2025-10-30 12:27:59.508341+00:00,0.0
GIG,GIG,GIG,GIG,NASDAQ,10.829999923706055,10.770000457763672,10.920000076293945,10.77 - 10.92,345500,345500,-0.7332715382670785,2025-10-30 12:27:59.510004+00:00,2025-10-30 12:27:59.510006+00:00,0.0
GLBE,GLBE,GLBE,GLBE,NASDAQ,36.040000915527344,35.529998779296875,36.810001373291016,35.53 - 36.81,2058800,2058800,-0.16619823027627076,2025-10-30 12:27:59.511562+00:00,2025-10-30 12:27:59.511564+00:00,0.0
GLIBA,GLIBA,GLIBA,GLIBA,NASDAQ,36.36000061035156,36.2400016784668,36.80500030517578,36.24 - 36.81,22900,22900,-0.8724091934619335,2025-10-30 12:27:59.512807+00:00,2025-10-30 12:27:59.512809+00:00,0.0
GMHS,GMHS,GMHS,GMHS,NASDAQ,1.2699999809265137,1.2599999904632568,1.309999942779541,1.26 - 1.31,33900,33900,-0.7812492724042223,2025-10-30 12:27:59.515187+00:00,2025-10-30 12:27:59.515189+00:00,0.0
GNFT,GNFT,GNFT,GNFT,NASDAQ,4.190000057220459,4.190000057220459,4.190000057220459,4.19 - 4.19,300,300,-0.23808934520945527,2025-10-30 12:27:59.516102+00:00,2025-10-30 12:27:59.516104+00:00,0.0
GOODN,GOODN,GOODN,GOODN,NASDAQ,22.549999237060547,22.30500030517578,22.549999237060547,22.31 - 22.55,500,500,0.24449164603375367,2025-10-30 12:27:59.518082+00:00,2025-10-30 12:27:59.518084+00:00,7.343680957994854
GRFS,GRFS,GRFS,GRFS,NASDAQ,9.390000343322754,9.300000190734863,9.5,9.30 - 9.50,490900,490900,0.3205201682257103,2025-10-30 12:27:59.532211+00:00,2025-10-30 12:27:59.532215+00:00,1.842385449144532
