ticker,symbol,company_name,name,exchange,current_price,days_low,days_high,days_range,volume,volume_today,change_percent,last_updated,created_at,dividend_yield
ABUS,ABUS,ABUS,ABUS,NASDAQ,4.610000133514404,4.510000228881836,4.760000228881836,4.51 - 4.76,1183400,1183400,0.6550264259409413,2025-10-30 12:23:27.380730+00:00,2025-10-30 12:23:27.380732+00:00,0.0
ABVC,ABVC,ABVC,ABVC,NASDAQ,2.7699999809265137,2.75,2.890000104904175,2.75 - 2.89,101200,101200,-4.811000026627504,2025-10-30 12:23:27.382485+00:00,2025-10-30 12:23:27.382488+00:00,0.0
ABVX,ABVX,ABVX,ABVX,NASDAQ,98.94000244140625,93.94999694824219,98.94000244140625,93.95 - 98.94,1489800,1489800,4.981696172738975,2025-10-30 12:23:27.385525+00:00,2025-10-30 12:23:27.385527+00:00,0.0
ACAD,ACAD,ACAD,ACAD,NASDAQ,22.530000686645508,22.049999237060547,22.920000076293945,22.05 - 22.92,2080300,2080300,-0.39787864389372307,2025-10-30 12:23:27.387061+00:00,2025-10-30 12:23:27.387063+00:00,0.0
ACET,ACET,ACET,ACET,NASDAQ,0.7509999871253967,0.75,0.8740000128746033,0.75 - 0.87,4230500,4230500,-12.266357279568831,2025-10-30 12:23:27.405428+00:00,2025-10-30 12:23:27.405433+00:00,0.0
ACGLO,ACGLO,ACGLO,ACGLO,NASDAQ,21.795000076293945,21.760000228881836,21.84000015258789,21.76 - 21.84,28200,28200,0.25299128682075595,2025-10-30 12:23:27.418058+00:00,2025-10-30 12:23:27.418064+00:00,6.2583161056447985
ACLS,ACLS,ACLS,ACLS,NASDAQ,83.13999938964844,82.5,84.68000030517578,82.50 - 84.68,460300,460300,1.0329304467910232,2025-10-30 12:23:27.440184+00:00,2025-10-30 12:23:27.440190+00:00,0.0
ACLX,ACLX,ACLX,ACLX,NASDAQ,86.02999877929688,84.7699966430664,87.97799682617188,84.77 - 87.98,376200,376200,-1.668761138554395,2025-10-30 12:23:27.442184+00:00,2025-10-30 12:23:27.442188+00:00,0.0
ACOG,ACOG,ACOG,ACOG,NASDAQ,6.570000171661377,6.5,6.925000190734863,6.50 - 6.93,90300,90300,-0.45454141522236186,2025-10-30 12:23:27.455276+00:00,2025-10-30 12:23:27.455281+00:00,0.0
ACXP,ACXP,ACXP,ACXP,NASDAQ,5.679999828338623,5.572000026702881,6.309999942779541,5.57 - 6.31,76600,76600,-9.841275295642813,2025-10-30 12:23:27.481253+00:00,2025-10-30 12:23:27.481259+00:00,0.0
ADAM,ADAM,ADAM,ADAM,NASDAQ,6.900000095367432,6.739999771118164,7.0,6.74 - 7.00,864900,864900,0.7299298019120962,2025-10-30 12:23:27.484315+00:00,2025-10-30 12:23:27.484319+00:00,12.028985340989358
ADAMG,ADAMG,ADAMG,ADAMG,NASDAQ,24.975000381469727,24.829999923706055,25.0,24.83 - 25.00,15900,15900,0.02002830697940667,2025-10-30 12:23:27.485790+00:00,2025-10-30 12:23:27.485793+00:00,6.518518418954257
ADAMH,ADAMH,ADAMH,ADAMH,NASDAQ,25.170000076293945,25.1299991607666,25.219999313354492,25.13 - 25.22,31000,31000,-0.1586632670817792,2025-10-30 12:23:27.487252+00:00,2025-10-30 12:23:27.487254+00:00,2.2606277245740083
ADAML,ADAML,ADAML,ADAML,NASDAQ,22.2189998626709,22.209999084472656,22.399999618530273,22.21 - 22.40,2700,2700,-0.5193607636294946,2025-10-30 12:23:27.490004+00:00,2025-10-30 12:23:27.490006+00:00,7.7411225106027
ADAMN,ADAMN,ADAMN,ADAMN,NASDAQ,21.56999969482422,21.56999969482422,21.989999771118164,21.57 - 21.99,8100,8100,-0.69060600033282,2025-10-30 12:23:27.492643+00:00,2025-10-30 12:23:27.492645+00:00,9.27213735881464
ADEA,ADEA,ADEA,ADEA,NASDAQ,17.600000381469727,17.324499130249023,18.065000534057617,17.32 - 18.07,624089,624089,-0.7332158156965437,2025-10-30 12:23:27.498329+00:00,2025-10-30 12:23:27.498333+00:00,1.1363636117336184
ADGM,ADGM,ADGM,ADGM,NASDAQ,1.190000057220459,1.159999966621399,1.2699999809265137,1.16 - 1.27,108900,108900,-6.29920668563252,2025-10-30 12:23:27.500180+00:00,2025-10-30 12:23:27.500182+00:00,0.0
ADI,ADI,ADI,ADI,NASDAQ,235.0399932861328,234.52000427246094,241.91000366210938,234.52 - 241.91,3437800,3437800,-1.8007155661064786,2025-10-30 12:23:27.508707+00:00,2025-10-30 12:23:27.508711+00:00,1.6550374877114613
ADP,ADP,ADP,ADP,NASDAQ,261.2200012207031,260.239990234375,272.80999755859375,260.24 - 272.81,3345500,3345500,-6.5837010838034535,2025-10-30 12:23:27.523570+00:00,2025-10-30 12:23:27.523576+00:00,2.3581655199501568
ADSE,ADSE,ADSE,ADSE,NASDAQ,10.5,9.824999809265137,10.949999809265137,9.82 - 10.95,150700,150700,4.581673704130901,2025-10-30 12:23:27.536529+00:00,2025-10-30 12:23:27.536533+00:00,0.0
ADTX,ADTX,ADTX,ADTX,NASDAQ,0.11500000208616257,0.10499999672174454,0.12800000607967377,0.10 - 0.13,40406000,40406000,-12.213737028169223,2025-10-30 12:23:27.559936+00:00,2025-10-30 12:23:27.559941+00:00,0.0
ADV,ADV,ADV,ADV,NASDAQ,1.3600000143051147,1.350000023841858,1.4199999570846558,1.35 - 1.42,265600,265600,-4.895100406320293,2025-10-30 12:23:27.569566+00:00,2025-10-30 12:23:27.569572+00:00,0.0
ADVM,ADVM,ADVM,ADVM,NASDAQ,4.230000019073486,4.179999828338623,4.284999847412109,4.18 - 4.28,344700,344700,-0.7042302393543312,2025-10-30 12:23:27.577567+00:00,2025-10-30 12:23:27.577572+00:00,0.0
ADXN,ADXN,ADXN,ADXN,NASDAQ,9.470000267028809,9.40999984741211,9.510000228881836,9.41 - 9.51,800,800,0.10571066428658055,2025-10-30 12:23:27.579482+00:00,2025-10-30 12:23:27.579485+00:00,0.0
AEBI,AEBI,AEBI,AEBI,NASDAQ,11.180000305175781,11.09000015258789,11.59000015258789,11.09 - 11.59,129400,129400,-2.613233876506814,2025-10-30 12:23:27.589330+00:00,2025-10-30 12:23:27.589336+00:00,0.22361358960273242
AEC,AEC,AEC,AEC,NASDAQ,7.960000038146973,7.889999866485596,8.75,7.89 - 8.75,184900,184900,-8.715598688172896,2025-10-30 12:23:27.591371+00:00,2025-10-30 12:23:27.591375+00:00,0.0
AEI,AEI,AEI,AEI,NASDAQ,2.740000009536743,2.6700000762939453,3.2899999618530273,2.67 - 3.29,118700,118700,-14.641745265571554,2025-10-30 12:23:27.597235+00:00,2025-10-30 12:23:27.597239+00:00,0.0
AEIS,AEIS,AEIS,AEIS,NASDAQ,208.0500030517578,205.1300048828125,213.63999938964844,205.13 - 213.64,502500,502500,1.6762818964030959,2025-10-30 12:23:27.605378+00:00,2025-10-30 12:23:27.605383+00:00,0.1922614727866597
AEMD,AEMD,AEMD,AEMD,NASDAQ,5.75,5.099999904632568,5.889999866485596,5.10 - 5.89,103100,103100,5.893189351338986,2025-10-30 12:23:27.611453+00:00,2025-10-30 12:23:27.611457+00:00,0.0
AENT,AENT,AENT,AENT,NASDAQ,7.019999980926514,6.255000114440918,7.25,6.26 - 7.25,83800,83800,6.525035180306669,2025-10-30 12:23:27.615464+00:00,2025-10-30 12:23:27.615467+00:00,0.0
AEVA,AEVA,AEVA,AEVA,NASDAQ,17.309999465942383,16.020000457763672,17.34000015258789,16.02 - 17.34,2218400,2218400,6.917843699440978,2025-10-30 12:23:27.624338+00:00,2025-10-30 12:23:27.624342+00:00,0.0
AFCG,AFCG,AFCG,AFCG,NASDAQ,3.2799999713897705,3.2799999713897705,3.4100000858306885,3.28 - 3.41,150300,150300,-1.7964055186050372,2025-10-30 12:23:27.633354+00:00,2025-10-30 12:23:27.633359+00:00,26.219512423825087
AFRI,AFRI,AFRI,AFRI,NASDAQ,9.039999961853027,9.039999961853027,9.260000228881836,9.04 - 9.26,2600,2600,-3.0042890787505803,2025-10-30 12:23:27.641009+00:00,2025-10-30 12:23:27.641014+00:00,0.0
AGMH,AGMH,AGMH,AGMH,NASDAQ,4.539999961853027,4.140999794006348,4.579999923706055,4.14 - 4.58,53200,53200,6.074760264002886,2025-10-30 12:23:27.687927+00:00,2025-10-30 12:23:27.687933+00:00,0.0
AGNC,AGNC,AGNC,AGNC,NASDAQ,10.0600004196167,10.039999961853027,10.270000457763672,10.04 - 10.27,29183100,29183100,-1.2757523662401524,2025-10-30 12:23:27.693963+00:00,2025-10-30 12:23:27.693968+00:00,14.314114711089307
AGNCL,AGNCL,AGNCL,AGNCL,NASDAQ,24.700000762939453,24.649999618530273,24.709999084472656,24.65 - 24.71,11500,11500,0.12160797143383986,2025-10-30 12:23:27.695667+00:00,2025-10-30 12:23:27.695670+00:00,7.8380564380581985
AGNCM,AGNCM,AGNCM,AGNCM,NASDAQ,24.540000915527344,24.540000915527344,24.6299991607666,24.54 - 24.63,7600,7600,-0.1627298954551017,2025-10-30 12:23:27.701516+00:00,2025-10-30 12:23:27.701520+00:00,9.270578301244175
AGNCN,AGNCN,AGNCN,AGNCN,NASDAQ,25.6299991607666,25.6299991607666,25.719999313354492,25.63 - 25.72,14000,14000,-0.08186779934224689,2025-10-30 12:23:27.707741+00:00,2025-10-30 12:23:27.707746+00:00,9.648849321015863
AGNCP,AGNCP,AGNCP,AGNCP,NASDAQ,24.790000915527344,24.760000228881836,24.84000015258789,24.76 - 24.84,42500,42500,-0.0725558232756344,2025-10-30 12:23:27.720769+00:00,2025-10-30 12:23:27.720773+00:00,7.833803663894254
AGRI,AGRI,AGRI,AGRI,NASDAQ,3.25,3.140000104904175,3.5999999046325684,3.14 - 3.60,368200,368200,2.52365683850654,2025-10-30 12:23:27.732788+00:00,2025-10-30 12:23:27.732792+00:00,0.0
AGYS,AGYS,AGYS,AGYS,NASDAQ,133.42999267578125,132.57000732421875,141.1199951171875,132.57 - 141.12,560700,560700,-5.449264957117092,2025-10-30 12:23:27.743258+00:00,2025-10-30 12:23:27.743263+00:00,0.0
AHCO,AHCO,AHCO,AHCO,NASDAQ,9.170000076293945,9.0649995803833,9.5,9.06 - 9.50,769700,769700,-3.167900552013265,2025-10-30 12:23:27.747972+00:00,2025-10-30 12:23:27.747975+00:00,0.0
AHG,AHG,AHG,AHG,NASDAQ,1.5880000591278076,1.559999942779541,1.6009999513626099,1.56 - 1.60,9100,9100,0.0,2025-10-30 12:23:27.749745+00:00,2025-10-30 12:23:27.749748+00:00,0.0
AHMA,AHMA,AHMA,AHMA,NASDAQ,6.110000133514404,4.651000022888184,6.289999961853027,4.65 - 6.29,653800,653800,30.277186758405115,2025-10-30 12:23:27.755648+00:00,2025-10-30 12:23:27.755652+00:00,0.0
AIFF,AIFF,AIFF,AIFF,NASDAQ,1.9199999570846558,1.909999966621399,2.0799999237060547,1.91 - 2.08,625200,625200,0.0,2025-10-30 12:23:27.760244+00:00,2025-10-30 12:23:27.760248+00:00,0.0
AIOT,AIOT,AIOT,AIOT,NASDAQ,5.150000095367432,5.130000114440918,5.360000133514404,5.13 - 5.36,1253900,1253900,-1.717551138967462,2025-10-30 12:23:27.771212+00:00,2025-10-30 12:23:27.771216+00:00,0.0
AIRE,AIRE,AIRE,AIRE,NASDAQ,0.6899999976158142,0.6700000166893005,0.7549999952316284,0.67 - 0.75,10990100,10990100,-4.696129913102353,2025-10-30 12:23:27.783515+00:00,2025-10-30 12:23:27.783519+00:00,0.0
AIRG,AIRG,AIRG,AIRG,NASDAQ,4.170000076293945,4.110000133514404,4.320000171661377,4.11 - 4.32,61600,61600,0.4819272401665552,2025-10-30 12:23:27.786673+00:00,2025-10-30 12:23:27.786676+00:00,0.0
AIRS,AIRS,AIRS,AIRS,NASDAQ,10.899999618530273,10.871000289916992,11.930000305175781,10.87 - 11.93,973400,973400,-5.790839187261746,2025-10-30 12:23:27.804541+00:00,2025-10-30 12:23:27.804546+00:00,0.0
AIRTP,AIRTP,AIRTP,AIRTP,NASDAQ,19.06999969482422,19.06999969482422,19.33099937438965,19.07 - 19.33,1400,1400,-1.4470319438011319,2025-10-30 12:23:27.810572+00:00,2025-10-30 12:23:27.810577+00:00,10.487677147382541
AISP,AISP,AISP,AISP,NASDAQ,4.730000019073486,4.679999828338623,4.900000095367432,4.68 - 4.90,661800,661800,-2.6748994006078592,2025-10-30 12:23:27.812361+00:00,2025-10-30 12:23:27.812364+00:00,0.0
AIXI,AIXI,AIXI,AIXI,NASDAQ,1.1100000143051147,1.100000023841858,1.2300000190734863,1.10 - 1.23,358500,358500,-9.756097797361269,2025-10-30 12:23:27.817797+00:00,2025-10-30 12:23:27.817801+00:00,0.0
AKAN,AKAN,AKAN,AKAN,NASDAQ,1.6799999475479126,1.6349999904632568,1.9700000286102295,1.63 - 1.97,354600,354600,-13.402067113599076,2025-10-30 12:23:27.825248+00:00,2025-10-30 12:23:27.825252+00:00,0.0
AKRO,AKRO,AKRO,AKRO,NASDAQ,54.0,53.84000015258789,54.06999969482422,53.84 - 54.07,1876800,1876800,0.0,2025-10-30 12:23:27.832974+00:00,2025-10-30 12:23:27.832979+00:00,0.0
ALAB,ALAB,ALAB,ALAB,NASDAQ,173.6199951171875,169.5,175.5,169.50 - 175.50,3176600,3176600,3.191676146916791,2025-10-30 12:23:27.843547+00:00,2025-10-30 12:23:27.843551+00:00,0.0
ALCO,ALCO,ALCO,ALCO,NASDAQ,34.400001525878906,34.099998474121094,35.11000061035156,34.10 - 35.11,30400,30400,-1.0071898535858814,2025-10-30 12:23:27.863536+00:00,2025-10-30 12:23:27.863540+00:00,0.581395323048289
ALCY,ALCY,ALCY,ALCY,NASDAQ,11.649999618530273,11.649999618530273,11.649999618530273,11.65 - 11.65,300,300,0.1719647798156268,2025-10-30 12:23:27.870635+00:00,2025-10-30 12:23:27.870639+00:00,0.0
ALDF,ALDF,ALDF,ALDF,NASDAQ,10.460000038146973,10.460000038146973,10.460000038146973,10.46 - 10.46,0,0,0.0,2025-10-30 12:23:27.872638+00:00,2025-10-30 12:23:27.872640+00:00,0.0
ALEC,ALEC,ALEC,ALEC,NASDAQ,1.5499999523162842,1.4900000095367432,1.6799999475479126,1.49 - 1.68,6820500,6820500,3.3333301544189453,2025-10-30 12:23:27.879214+00:00,2025-10-30 12:23:27.879218+00:00,0.0
ALGN,ALGN,ALGN,ALGN,NASDAQ,131.91000366210938,130.72999572753906,135.5500030517578,130.73 - 135.55,2186500,2186500,-0.9238363626090673,2025-10-30 12:23:27.892847+00:00,2025-10-30 12:23:27.892852+00:00,0.0
ALLT,ALLT,ALLT,ALLT,NASDAQ,9.729999542236328,9.670000076293945,10.09000015258789,9.67 - 10.09,185000,185000,-2.211058002473036,2025-10-30 12:23:27.928206+00:00,2025-10-30 12:23:27.928211+00:00,0.0
ALM,ALM,ALM,ALM,NASDAQ,7.090000152587891,7.005000114440918,7.849999904632568,7.01 - 7.85,3361500,3361500,-4.576038810309875,2025-10-30 12:23:27.929767+00:00,2025-10-30 12:23:27.929770+00:00,0.0
ALMS,ALMS,ALMS,ALMS,NASDAQ,4.710000038146973,4.639999866485596,4.849999904632568,4.64 - 4.85,586700,586700,-2.07900012104328,2025-10-30 12:23:27.935848+00:00,2025-10-30 12:23:27.935853+00:00,0.0
ALOT,ALOT,ALOT,ALOT,NASDAQ,9.239999771118164,9.199999809265137,9.350000381469727,9.20 - 9.35,5000,5000,-1.2820501064172196,2025-10-30 12:23:27.955184+00:00,2025-10-30 12:23:27.955189+00:00,0.0
ALRM,ALRM,ALRM,ALRM,NASDAQ,49.099998474121094,49.06999969482422,51.80500030517578,49.07 - 51.81,528500,528500,-5.467847954711889,2025-10-30 12:23:27.957032+00:00,2025-10-30 12:23:27.957036+00:00,0.0
ALTS,ALTS,ALTS,ALTS,NASDAQ,2.390000104904175,2.309999942779541,2.6500000953674316,2.31 - 2.65,6697000,6697000,-9.81132004175294,2025-10-30 12:23:27.975267+00:00,2025-10-30 12:23:27.975273+00:00,0.0
ALXO,ALXO,ALXO,ALXO,NASDAQ,1.590000033378601,1.5130000114440918,1.6100000143051147,1.51 - 1.61,196900,196900,3.2467579716956885,2025-10-30 12:23:27.984648+00:00,2025-10-30 12:23:27.984652+00:00,0.0
AMAL,AMAL,AMAL,AMAL,NASDAQ,27.270000457763672,27.040000915527344,28.079999923706055,27.04 - 28.08,167900,167900,-2.0825849758047523,2025-10-30 12:23:27.991052+00:00,2025-10-30 12:23:27.991056+00:00,1.9801979865616905
AMBA,AMBA,AMBA,AMBA,NASDAQ,86.0,84.80999755859375,87.97000122070312,84.81 - 87.97,354700,354700,-0.34762808939634426,2025-10-30 12:23:27.998087+00:00,2025-10-30 12:23:27.998092+00:00,0.0
AMIX,AMIX,AMIX,AMIX,NASDAQ,1.0499999523162842,1.0399999618530273,1.0700000524520874,1.04 - 1.07,227900,227900,-3.669732095175381,2025-10-30 12:23:28.016831+00:00,2025-10-30 12:23:28.016836+00:00,0.0
AMOD,AMOD,AMOD,AMOD,NASDAQ,1.0800000429153442,1.0800000429153442,1.1299999952316284,1.08 - 1.13,49400,49400,-4.424774559935741,2025-10-30 12:23:28.026933+00:00,2025-10-30 12:23:28.026938+00:00,0.0
AMPG,AMPG,AMPG,AMPG,NASDAQ,3.640000104904175,3.510999917984009,3.7699999809265137,3.51 - 3.77,518500,518500,4.29799699018747,2025-10-30 12:23:28.028582+00:00,2025-10-30 12:23:28.028585+00:00,0.0
AMRX,AMRX,AMRX,AMRX,NASDAQ,10.430000305175781,10.145000457763672,10.449999809265137,10.15 - 10.45,2537300,2537300,1.3605475592007932,2025-10-30 12:23:28.052530+00:00,2025-10-30 12:23:28.052536+00:00,0.0
AMST,AMST,AMST,AMST,NASDAQ,3.549999952316284,3.509999990463257,3.5850000381469727,3.51 - 3.59,18200,18200,-1.3888876011341837,2025-10-30 12:23:28.066643+00:00,2025-10-30 12:23:28.066648+00:00,0.0
AMTX,AMTX,AMTX,AMTX,NASDAQ,2.2799999713897705,2.259999990463257,2.4189999103546143,2.26 - 2.42,663500,663500,-4.6025158446097505,2025-10-30 12:23:28.072332+00:00,2025-10-30 12:23:28.072337+00:00,0.0
AMZN,AMZN,AMZN,AMZN,NASDAQ,230.3000030517578,227.75999450683594,232.82000732421875,227.76 - 232.82,51765000,51765000,0.458016598367639,2025-10-30 12:23:28.079033+00:00,2025-10-30 12:23:28.079038+00:00,0.0
ANGI,ANGI,ANGI,ANGI,NASDAQ,13.319999694824219,13.109999656677246,13.739999771118164,13.11 - 13.74,630600,630600,-2.489020178520015,2025-10-30 12:23:28.103537+00:00,2025-10-30 12:23:28.103542+00:00,0.0
ANGO,ANGO,ANGO,ANGO,NASDAQ,12.119999885559082,12.039999961853027,12.449999809265137,12.04 - 12.45,327300,327300,-1.383239030281604,2025-10-30 12:23:28.108554+00:00,2025-10-30 12:23:28.108558+00:00,0.0
ANIP,ANIP,ANIP,ANIP,NASDAQ,92.2300033569336,91.5,93.80000305175781,91.50 - 93.80,243000,243000,-1.1362391984040834,2025-10-30 12:23:28.121425+00:00,2025-10-30 12:23:28.121430+00:00,0.0
ANPA,ANPA,ANPA,ANPA,NASDAQ,25.670000076293945,24.854999542236328,26.0,24.85 - 26.00,6000,6000,8.95586017903657,2025-10-30 12:23:28.141971+00:00,2025-10-30 12:23:28.141977+00:00,0.0
ANSC,ANSC,ANSC,ANSC,NASDAQ,11.100000381469727,11.079999923706055,11.104999542236328,11.08 - 11.10,15000,15000,0.0,2025-10-30 12:23:28.148691+00:00,2025-10-30 12:23:28.148695+00:00,0.0
ANTA,ANTA,ANTA,ANTA,NASDAQ,11.869999885559082,11.600000381469727,12.4399995803833,11.60 - 12.44,8100,8100,0.5932177431588619,2025-10-30 12:23:28.151166+00:00,2025-10-30 12:23:28.151169+00:00,0.0
ANTX,ANTX,ANTX,ANTX,NASDAQ,1.2999999523162842,1.2300000190734863,1.2999999523162842,1.23 - 1.30,105900,105900,0.7751930820906612,2025-10-30 12:23:28.156042+00:00,2025-10-30 12:23:28.156045+00:00,0.0
AOUT,AOUT,AOUT,AOUT,NASDAQ,6.960000038146973,6.900000095367432,7.369999885559082,6.90 - 7.37,163000,163000,-2.2471889042670363,2025-10-30 12:23:28.168838+00:00,2025-10-30 12:23:28.168844+00:00,0.0
APA,APA,APA,APA,NASDAQ,22.540000915527344,22.510000228881836,23.260000228881836,22.51 - 23.26,6029900,6029900,-0.8358936671157147,2025-10-30 12:23:28.170603+00:00,2025-10-30 12:23:28.170606+00:00,4.436557051384681
APEI,APEI,APEI,APEI,NASDAQ,33.83000183105469,33.220001220703125,35.150001525878906,33.22 - 35.15,492600,492600,-3.259935229780687,2025-10-30 12:23:28.179018+00:00,2025-10-30 12:23:28.179023+00:00,0.0
API,API,API,API,NASDAQ,3.509999990463257,3.4800000190734863,3.619999885559082,3.48 - 3.62,348200,348200,0.0,2025-10-30 12:23:28.196905+00:00,2025-10-30 12:23:28.196910+00:00,0.0
APLD,APLD,APLD,APLD,NASDAQ,34.41999816894531,33.119998931884766,36.31999969482422,33.12 - 36.32,29152100,29152100,0.2621506935348163,2025-10-30 12:23:28.198891+00:00,2025-10-30 12:23:28.198895+00:00,0.0
APLT,APLT,APLT,APLT,NASDAQ,1.2200000286102295,1.184999942779541,1.3049999475479126,1.18 - 1.30,1627700,1627700,-6.153840510802654,2025-10-30 12:23:28.213287+00:00,2025-10-30 12:23:28.213292+00:00,0.0
APP,APP,APP,APP,NASDAQ,631.2000122070312,617.2000122070312,633.7550048828125,617.20 - 633.76,3011100,3011100,0.6987659665666941,2025-10-30 12:23:28.227836+00:00,2025-10-30 12:23:28.227841+00:00,0.0
APPF,APPF,APPF,APPF,NASDAQ,238.6699981689453,236.4250030517578,244.72999572753906,236.43 - 244.73,365600,365600,-2.2965452097533823,2025-10-30 12:23:28.233968+00:00,2025-10-30 12:23:28.233973+00:00,0.0
APPN,APPN,APPN,APPN,NASDAQ,29.84000015258789,29.68000030517578,30.860000610351562,29.68 - 30.86,491300,491300,-2.706227328468755,2025-10-30 12:23:28.240228+00:00,2025-10-30 12:23:28.240232+00:00,0.0
AQB,AQB,AQB,AQB,NASDAQ,1.3200000524520874,1.2999999523162842,1.4570000171661377,1.30 - 1.46,42800,42800,-9.589039865544988,2025-10-30 12:23:28.261990+00:00,2025-10-30 12:23:28.261995+00:00,0.0
ARAI,ARAI,ARAI,ARAI,NASDAQ,5.045000076293945,4.78000020980835,5.199999809265137,4.78 - 5.20,154500,154500,4.235535480230174,2025-10-30 12:23:28.275059+00:00,2025-10-30 12:23:28.275064+00:00,0.0
ARAY,ARAY,ARAY,ARAY,NASDAQ,1.440000057220459,1.4199999570846558,1.5099999904632568,1.42 - 1.51,732700,732700,-2.7027000903735274,2025-10-30 12:23:28.278756+00:00,2025-10-30 12:23:28.278760+00:00,0.0
ARBB,ARBB,ARBB,ARBB,NASDAQ,6.0,5.340000152587891,6.5,5.34 - 6.50,208200,208200,6.194688473006249,2025-10-30 12:23:28.283997+00:00,2025-10-30 12:23:28.284001+00:00,0.0
ARCC,ARCC,ARCC,ARCC,NASDAQ,20.610000610351562,20.3799991607666,20.84000015258789,20.38 - 20.84,4436300,4436300,0.1944624021429067,2025-10-30 12:23:28.299679+00:00,2025-10-30 12:23:28.299684+00:00,9.315865808541812
AREB,AREB,AREB,AREB,NASDAQ,1.4600000381469727,1.440000057220459,1.840000033378601,1.44 - 1.84,2903600,2903600,-4.575159121030156,2025-10-30 12:23:28.317463+00:00,2025-10-30 12:23:28.317468+00:00,0.0
ARHS,ARHS,ARHS,ARHS,NASDAQ,10.170000076293945,10.100000381469727,10.699999809265137,10.10 - 10.70,1485700,1485700,-4.7752829055133805,2025-10-30 12:23:28.326489+00:00,2025-10-30 12:23:28.326494+00:00,0.0
ARKO,ARKO,ARKO,ARKO,NASDAQ,4.389999866485596,4.340000152587891,4.46999979019165,4.34 - 4.47,424300,424300,-0.2272779242065186,2025-10-30 12:23:28.328116+00:00,2025-10-30 12:23:28.328120+00:00,2.7334852767561864
ARM,ARM,ARM,ARM,NASDAQ,170.38999938964844,169.3699951171875,177.25,169.37 - 177.25,3092000,3092000,-1.5598804121362957,2025-10-30 12:23:28.331077+00:00,2025-10-30 12:23:28.331080+00:00,0.0
