ticker,symbol,company_name,name,exchange,current_price,days_low,days_high,days_range,volume,volume_today,change_percent,last_updated,created_at,dividend_yield
SWKS,SWKS,SWKS,SWKS,NASDAQ,78.73999786376953,78.58999633789062,84.52999877929688,78.59 - 84.53,7435827,7435827,-1.8938502766059442,2025-10-29 22:29:57.444012+00:00,2025-10-29 22:29:57.444014+00:00,3.5687072342339485
T,T,T,T,NASDAQ,25.139999389648438,24.985000610351562,26.204999923706055,24.99 - 26.20,102177168,102177168,-2.178993605706668,2025-10-29 22:29:57.444847+00:00,2025-10-29 22:29:57.444850+00:00,4.4232300198777
TEAM,TEAM,TEAM,TEAM,NASDAQ,159.27999877929688,158.4199981689453,162.6199951171875,158.42 - 162.62,2576157,2576157,-2.8543594431156443,2025-10-29 22:29:57.449948+00:00,2025-10-29 22:29:57.449951+00:00,0.0
TEVA,TEVA,TEVA,TEVA,NASDAQ,20.229999542236328,19.889999389648438,20.61949920654297,19.89 - 20.62,17113052,17113052,2.275019413394852,2025-10-29 22:29:57.451095+00:00,2025-10-29 22:29:57.451097+00:00,0.0
TME,TME,TME,TME,NASDAQ,22.90999984741211,22.6200008392334,23.19499969482422,22.62 - 23.19,4565617,4565617,-0.43459530845291977,2025-10-29 22:29:57.451915+00:00,2025-10-29 22:29:57.451917+00:00,0.7856831130460815
TMUS,TMUS,TMUS,TMUS,NASDAQ,215.00999450683594,212.1199951171875,221.37249755859375,212.12 - 221.37,7442974,7442974,-2.263744198362172,2025-10-29 22:29:57.452758+00:00,2025-10-29 22:29:57.452760+00:00,1.6371331984235211
TSLA,TSLA,TSLA,TSLA,NASDAQ,461.510009765625,452.6499938964844,465.70001220703125,452.65 - 465.70,66925771,66925771,0.20845119924046313,2025-10-29 22:29:57.453609+00:00,2025-10-29 22:29:57.453611+00:00,0.0
TXN,TXN,TXN,TXN,NASDAQ,160.25999450683594,159.85499572753906,166.52999877929688,159.85 - 166.53,11724060,11724060,-3.9841884904248377,2025-10-29 22:29:57.454406+00:00,2025-10-29 22:29:57.454408+00:00,3.394484079910508
ULTA,ULTA,ULTA,ULTA,NASDAQ,506.07000732421875,500.1499938964844,518.9017944335938,500.15 - 518.90,699039,699039,-2.451853590443602,2025-10-29 22:29:57.455173+00:00,2025-10-29 22:29:57.455175+00:00,0.0
UPST,UPST,UPST,UPST,NASDAQ,48.75,48.152400970458984,50.65890121459961,48.15 - 50.66,6348904,6348904,-3.8461552930880023,2025-10-29 22:29:57.455932+00:00,2025-10-29 22:29:57.455934+00:00,0.0
VRTX,VRTX,VRTX,VRTX,NASDAQ,417.2099914550781,415.7699890136719,422.9800109863281,415.77 - 422.98,1320725,1320725,-1.2263602390484534,2025-10-29 22:29:57.456758+00:00,2025-10-29 22:29:57.456760+00:00,0.0
VTRS,VTRS,VTRS,VTRS,NASDAQ,10.270000457763672,10.220000267028809,10.420000076293945,10.22 - 10.42,9643906,9643906,-0.1943586410446784,2025-10-29 22:29:57.457673+00:00,2025-10-29 22:29:57.457675+00:00,4.673806997127648
VZ,VZ,VZ,VZ,NASDAQ,40.209999084472656,39.66999816894531,41.31999969482422,39.67 - 41.32,48807754,48807754,2.263477610773202,2025-10-29 22:29:57.458564+00:00,2025-10-29 22:29:57.458566+00:00,6.774434374587912
WBD,WBD,WBD,WBD,NASDAQ,21.34000015258789,20.81999969482422,21.739999771118164,20.82 - 21.74,32122752,32122752,1.6674625311398066,2025-10-29 22:29:57.459542+00:00,2025-10-29 22:29:57.459544+00:00,0.0
WDAY,WDAY,WDAY,WDAY,NASDAQ,231.36000061035156,228.0500030517578,234.99000549316406,228.05 - 234.99,2185425,2185425,-2.3509020544527486,2025-10-29 22:29:57.460353+00:00,2025-10-29 22:29:57.460355+00:00,0.0
XPEV,XPEV,XPEV,XPEV,NASDAQ,23.18000030517578,23.049999237060547,23.7450008392334,23.05 - 23.75,7305576,7305576,-0.6855177650646628,2025-10-29 22:29:57.461257+00:00,2025-10-29 22:29:57.461260+00:00,0.0
ZM,ZM,ZM,ZM,NASDAQ,83.31999969482422,82.87000274658203,84.40399932861328,82.87 - 84.40,1965696,1965696,-1.8494518861024587,2025-10-29 22:29:57.462038+00:00,2025-10-29 22:29:57.462040+00:00,0.0
ZS,ZS,ZS,ZS,NASDAQ,320.9599914550781,317.17999267578125,323.0,317.18 - 323.00,1141699,1141699,-2.437844021952841,2025-10-29 22:29:57.462797+00:00,2025-10-29 22:29:57.462798+00:00,0.0
A,A,A,A,NASDAQ,143.1999969482422,142.8699951171875,146.0,142.87 - 146.00,1874123,1874123,-1.816941408554086,2025-10-29 22:29:57.463549+00:00,2025-10-29 22:29:57.463550+00:00,0.6927374449306348
AA,AA,AA,AA,NASDAQ,38.90999984741211,38.70000076293945,40.0,38.70 - 40.00,6286013,6286013,-1.0175566316583375,2025-10-29 22:29:57.464344+00:00,2025-10-29 22:29:57.464346+00:00,1.0280133682051502
AAA,AAA,AAA,AAA,NASDAQ,25.09000015258789,25.04010009765625,25.09000015258789,25.04 - 25.09,10560,10560,0.13969206539933357,2025-10-29 22:29:57.465131+00:00,2025-10-29 22:29:57.465133+00:00,5.312873622531679
AAAA,AAAA,AAAA,AAAA,NASDAQ,27.465999603271484,27.465999603271484,27.520099639892578,27.47 - 27.52,534,534,0.05828356971716905,2025-10-29 22:29:57.465987+00:00,2025-10-29 22:29:57.465989+00:00,0.1784023909843922
AACB,AACB,AACB,AACB,NASDAQ,10.229999542236328,10.220000267028809,10.229999542236328,10.22 - 10.23,1272,1272,-0.09765848735701636,2025-10-29 22:29:57.466766+00:00,2025-10-29 22:29:57.466768+00:00,0.0
AACG,AACG,AACG,AACG,NASDAQ,1.309999942779541,1.2300000190734863,1.340000033378601,1.23 - 1.34,18507,18507,0.7692300638503318,2025-10-29 22:29:57.467555+00:00,2025-10-29 22:29:57.467557+00:00,0.0
AACI,AACI,AACI,AACI,NASDAQ,10.289999961853027,10.279999732971191,10.300000190734863,10.28 - 10.30,267230,267230,-0.048568376919506925,2025-10-29 22:29:57.468382+00:00,2025-10-29 22:29:57.468384+00:00,0.0
AAL,AAL,AAL,AAL,NASDAQ,12.970000267028809,12.640000343322754,13.0,12.64 - 13.00,44497937,44497937,2.045635154220992,2025-10-29 22:29:57.469881+00:00,2025-10-29 22:29:57.469883+00:00,0.0
AALG,AALG,AALG,AALG,NASDAQ,13.513099670410156,12.930000305175781,13.520000457763672,12.93 - 13.52,7323,7323,4.042960869467847,2025-10-29 22:29:57.470736+00:00,2025-10-29 22:29:57.470738+00:00,0.0
AAM,AAM,AAM,AAM,NASDAQ,10.579999923706055,10.579999923706055,10.579999923706055,10.58 - 10.58,198,198,0.09460954749821535,2025-10-29 22:29:57.471526+00:00,2025-10-29 22:29:57.471528+00:00,0.0
AAME,AAME,AAME,AAME,NASDAQ,2.869999885559082,2.809999942779541,2.990000009536743,2.81 - 2.99,19272,19272,-3.040545656351841,2025-10-29 22:29:57.472466+00:00,2025-10-29 22:29:57.472468+00:00,0.6968641392856347
AAMI,AAMI,AAMI,AAMI,NASDAQ,49.2599983215332,48.54999923706055,50.099998474121094,48.55 - 50.10,290196,290196,-0.52504469674274,2025-10-29 22:29:57.473283+00:00,2025-10-29 22:29:57.473285+00:00,0.08120178920614103
AAON,AAON,AAON,AAON,NASDAQ,103.2699966430664,102.58000183105469,106.55000305175781,102.58 - 106.55,934360,934360,-0.06773727240645612,2025-10-29 22:29:57.474232+00:00,2025-10-29 22:29:57.474234+00:00,0.3679674758907948
AAP,AAP,AAP,AAP,NASDAQ,55.130001068115234,54.36000061035156,57.220001220703125,54.36 - 57.22,2010982,2010982,-3.2806998804995886,2025-10-29 22:29:57.499112+00:00,2025-10-29 22:29:57.499116+00:00,1.81389439620083
AAPB,AAPB,AAPB,AAPB,NASDAQ,33.21780014038086,32.689998626708984,33.68320083618164,32.69 - 33.68,169600,169600,0.1380660018967688,2025-10-29 22:29:57.500125+00:00,2025-10-29 22:29:57.500128+00:00,0.0
AAPD,AAPD,AAPD,AAPD,NASDAQ,13.220000267028809,13.140000343322754,13.340100288391113,13.14 - 13.34,2337895,2337895,-0.22641307902785965,2025-10-29 22:29:57.520445+00:00,2025-10-29 22:29:57.520449+00:00,3.971255593007591
AAPG,AAPG,AAPG,AAPG,NASDAQ,33.400001525878906,33.27000045776367,33.4900016784668,33.27 - 33.49,3183,3183,-0.29850290782416045,2025-10-29 22:29:57.521416+00:00,2025-10-29 22:29:57.521418+00:00,0.0
AAPX,AAPX,AAPX,AAPX,NASDAQ,31.030000686645508,30.479999542236328,31.350000381469727,30.48 - 31.35,136531,136531,0.3557587648128723,2025-10-29 22:29:57.523050+00:00,2025-10-29 22:29:57.523052+00:00,22.320334665608847
AAPY,AAPY,AAPY,AAPY,NASDAQ,24.688499450683594,24.688499450683594,24.688499450683594,24.69 - 24.69,1857,1857,0.359752308298866,2025-10-29 22:29:57.528254+00:00,2025-10-29 22:29:57.528257+00:00,18.996699290568426
AARD,AARD,AARD,AARD,NASDAQ,11.470000267028809,11.380000114440918,12.050000190734863,11.38 - 12.05,183115,183115,-4.416664441426596,2025-10-29 22:29:57.532935+00:00,2025-10-29 22:29:57.532939+00:00,0.0
AAT,AAT,AAT,AAT,NASDAQ,18.950000762939453,18.8799991607666,19.700000762939453,18.88 - 19.70,666870,666870,-5.7682735564662435,2025-10-29 22:29:57.533791+00:00,2025-10-29 22:29:57.533792+00:00,7.150395490484494
AAUC,AAUC,AAUC,AAUC,NASDAQ,17.299999237060547,17.1299991607666,17.649999618530273,17.13 - 17.65,257810,257810,0.23174396088233548,2025-10-29 22:29:57.534575+00:00,2025-10-29 22:29:57.534577+00:00,0.0
AAVM,AAVM,AAVM,AAVM,NASDAQ,28.97279930114746,28.97279930114746,29.150100708007812,28.97 - 29.15,1215,1215,0.11333367824663651,2025-10-29 22:29:57.535378+00:00,2025-10-29 22:29:57.535380+00:00,2.229677544393908
AAXJ,AAXJ,AAXJ,AAXJ,NASDAQ,96.19999694824219,95.66999816894531,96.62000274658203,95.67 - 96.62,567194,567194,0.5960469635000915,2025-10-29 22:29:57.541000+00:00,2025-10-29 22:29:57.541002+00:00,1.6985447524277257
AB,AB,AB,AB,NASDAQ,40.0099983215332,39.81999969482422,40.54990005493164,39.82 - 40.55,170251,170251,-0.9653544297414938,2025-10-29 22:29:57.541908+00:00,2025-10-29 22:29:57.541910+00:00,8.447888382391906
ABAT,ABAT,ABAT,ABAT,NASDAQ,5.349999904632568,5.010000228881836,5.420000076293945,5.01 - 5.42,6749010,6749010,4.085603961125339,2025-10-29 22:29:57.542724+00:00,2025-10-29 22:29:57.542726+00:00,0.0
ABBV,ABBV,ABBV,ABBV,NASDAQ,225.13999938964844,224.0399932861328,227.99989318847656,224.04 - 228.00,5462300,5462300,-1.054756951436827,2025-10-29 22:29:57.543629+00:00,2025-10-29 22:29:57.543631+00:00,2.9137425680838915
ABCB,ABCB,ABCB,ABCB,NASDAQ,72.36000061035156,72.16500091552734,75.04000091552734,72.17 - 75.04,822487,822487,-0.8902910654160214,2025-10-29 22:29:57.548696+00:00,2025-10-29 22:29:57.548698+00:00,1.1055831858099168
ABCL,ABCL,ABCL,ABCL,NASDAQ,5.619999885559082,5.489999771118164,5.789999961853027,5.49 - 5.79,3874298,3874298,-0.1776239552142354,2025-10-29 22:29:57.549519+00:00,2025-10-29 22:29:57.549521+00:00,0.0
ABCS,ABCS,ABCS,ABCS,NASDAQ,29.4335994720459,29.4335994720459,29.719999313354492,29.43 - 29.72,2809,2809,-1.8781887302953566,2025-10-29 22:29:57.550352+00:00,2025-10-29 22:29:57.550354+00:00,1.3929658871297448
ABEO,ABEO,ABEO,ABEO,NASDAQ,4.989999771118164,4.96999979019165,5.260000228881836,4.97 - 5.26,2634235,2634235,-5.492432332700832,2025-10-29 22:29:57.555356+00:00,2025-10-29 22:29:57.555359+00:00,0.0
ABEQ,ABEQ,ABEQ,ABEQ,NASDAQ,34.599998474121094,34.5098991394043,34.790000915527344,34.51 - 34.79,4190,4190,-0.8596075605766248,2025-10-29 22:29:57.556260+00:00,2025-10-29 22:29:57.556262+00:00,1.473988504310057
ABEV,ABEV,ABEV,ABEV,NASDAQ,2.180000066757202,2.180000066757202,2.2300000190734863,2.18 - 2.23,76989119,76989119,-1.3574647453365973,2025-10-29 22:29:57.557052+00:00,2025-10-29 22:29:57.557054+00:00,8.119265806413086
ABFL,ABFL,ABFL,ABFL,NASDAQ,72.58999633789062,72.41000366210938,72.97260284423828,72.41 - 72.97,93645,93645,-0.32954206663458335,2025-10-29 22:29:57.568116+00:00,2025-10-29 22:29:57.568120+00:00,0.6033889269827283
ABG,ABG,ABG,ABG,NASDAQ,237.3800048828125,229.63999938964844,242.52000427246094,229.64 - 242.52,265693,265693,0.6316526758316862,2025-10-29 22:29:57.574533+00:00,2025-10-29 22:29:57.574536+00:00,0.0
ABI,ABI,ABI,ABI,NASDAQ,24.959999084472656,24.959999084472656,24.959999084472656,24.96 - 24.96,51,51,-0.060065252324082316,2025-10-29 22:29:57.575398+00:00,2025-10-29 22:29:57.575400+00:00,1.5144231324717867
ABL,ABL,ABL,ABL,NASDAQ,5.329999923706055,5.199999809265137,5.590000152587891,5.20 - 5.59,661107,661107,0.1879652579325937,2025-10-29 22:29:57.576307+00:00,2025-10-29 22:29:57.576309+00:00,0.0
ABLD,ABLD,ABLD,ABLD,NASDAQ,28.540000915527344,28.489999771118164,28.760000228881836,28.49 - 28.76,5669,5669,-0.5644162451188236,2025-10-29 22:29:57.580192+00:00,2025-10-29 22:29:57.580194+00:00,9.512963955522823
ABLG,ABLG,ABLG,ABLG,NASDAQ,31.42289924621582,31.399999618530273,31.690000534057617,31.40 - 31.69,4738,4738,-0.08617334202283748,2025-10-29 22:29:57.581920+00:00,2025-10-29 22:29:57.581922+00:00,2.211762812063553
ABLLL,ABLLL,ABLLL,ABLLL,NASDAQ,25.277999877929688,25.277999877929688,25.349899291992188,25.28 - 25.35,1566,1566,-0.7538258366741889,2025-10-29 22:29:57.582725+00:00,2025-10-29 22:29:57.582727+00:00,9.763430698307818
ABLV,ABLV,ABLV,ABLV,NASDAQ,0.9629999995231628,0.9629999995231628,0.963100016117096,0.96 - 0.96,8172,8172,0.3125021924886101,2025-10-29 22:29:57.584340+00:00,2025-10-29 22:29:57.584342+00:00,0.0
ABM,ABM,ABM,ABM,NASDAQ,43.06999969482422,42.79999923706055,45.334999084472656,42.80 - 45.33,460529,460529,-4.964695532107344,2025-10-29 22:29:57.591319+00:00,2025-10-29 22:29:57.591323+00:00,2.4611098386596497
ABNY,ABNY,ABNY,ABNY,NASDAQ,9.743000030517578,9.743000030517578,9.869999885559082,9.74 - 9.87,11531,11531,-1.0862979371396007,2025-10-29 22:29:57.592516+00:00,2025-10-29 22:29:57.592518+00:00,56.799753491389616
ABOS,ABOS,ABOS,ABOS,NASDAQ,2.259999990463257,2.2202000617980957,2.369999885559082,2.22 - 2.37,210627,210627,-1.3100424405900453,2025-10-29 22:29:57.593668+00:00,2025-10-29 22:29:57.593670+00:00,0.0
ABSI,ABSI,ABSI,ABSI,NASDAQ,4.369999885559082,4.300000190734863,4.505000114440918,4.30 - 4.51,3997302,3997302,-0.6818229354116497,2025-10-29 22:29:57.601619+00:00,2025-10-29 22:29:57.601621+00:00,0.0
ABT,ABT,ABT,ABT,NASDAQ,124.43000030517578,124.12000274658203,126.55000305175781,124.12 - 126.55,5138474,5138474,-1.7218231535159993,2025-10-29 22:29:57.603725+00:00,2025-10-29 22:29:57.603727+00:00,1.8966487135030838
ABTS,ABTS,ABTS,ABTS,NASDAQ,6.699999809265137,6.699999809265137,7.800000190734863,6.70 - 7.80,96891,96891,-13.992299845000378,2025-10-29 22:29:57.604619+00:00,2025-10-29 22:29:57.604621+00:00,0.0
ABUS,ABUS,ABUS,ABUS,NASDAQ,4.610000133514404,4.510000228881836,4.760000228881836,4.51 - 4.76,1171744,1171744,0.6550264259409413,2025-10-29 22:29:57.611264+00:00,2025-10-29 22:29:57.611267+00:00,0.0
ABVC,ABVC,ABVC,ABVC,NASDAQ,2.7699999809265137,2.75,2.890000104904175,2.75 - 2.89,101189,101189,-4.811000026627504,2025-10-29 22:29:57.612213+00:00,2025-10-29 22:29:57.612215+00:00,0.0
ABVE,ABVE,ABVE,ABVE,NASDAQ,4.21999979019165,4.159999847412109,4.606200218200684,4.16 - 4.61,1913933,1913933,-8.658010936704304,2025-10-29 22:29:57.613669+00:00,2025-10-29 22:29:57.613672+00:00,0.0
ABVX,ABVX,ABVX,ABVX,NASDAQ,98.94000244140625,93.94999694824219,98.94000244140625,93.95 - 98.94,1485658,1485658,4.981696172738975,2025-10-29 22:29:57.614673+00:00,2025-10-29 22:29:57.614675+00:00,0.0
ACA,ACA,ACA,ACA,NASDAQ,93.18000030517578,92.29000091552734,94.9800033569336,92.29 - 94.98,206097,206097,-0.46998763992486,2025-10-29 22:29:57.620220+00:00,2025-10-29 22:29:57.620223+00:00,0.21463833370355848
ACAD,ACAD,ACAD,ACAD,NASDAQ,22.530000686645508,22.04800033569336,22.920000076293945,22.05 - 22.92,2048941,2048941,-0.39787864389372307,2025-10-29 22:29:57.621135+00:00,2025-10-29 22:29:57.621138+00:00,0.0
ACB,ACB,ACB,ACB,NASDAQ,4.949999809265137,4.900000095367432,5.052499771118164,4.90 - 5.05,1076552,1076552,-1.197613111289029,2025-10-29 22:29:57.625885+00:00,2025-10-29 22:29:57.625888+00:00,0.0
ACCO,ACCO,ACCO,ACCO,NASDAQ,3.9100000858306885,3.875,4.06820011138916,3.88 - 4.07,597085,597085,-3.9312058742586324,2025-10-29 22:29:57.626746+00:00,2025-10-29 22:29:57.626748+00:00,7.672634102673282
ACCS,ACCS,ACCS,ACCS,NASDAQ,9.510000228881836,9.361300468444824,9.510000228881836,9.36 - 9.51,3182,3182,0.8483554731397588,2025-10-29 22:29:57.627570+00:00,2025-10-29 22:29:57.627572+00:00,0.0
ACDC,ACDC,ACDC,ACDC,NASDAQ,5.400000095367432,4.420000076293945,5.465000152587891,4.42 - 5.47,3175270,3175270,24.137935948381443,2025-10-29 22:29:57.628425+00:00,2025-10-29 22:29:57.628427+00:00,0.0
ACEL,ACEL,ACEL,ACEL,NASDAQ,10.079999923706055,10.039999961853027,10.244999885559082,10.04 - 10.24,327465,327465,-1.4662719965037534,2025-10-29 22:29:57.632437+00:00,2025-10-29 22:29:57.632441+00:00,0.0
ACES,ACES,ACES,ACES,NASDAQ,35.27000045776367,35.21500015258789,36.0806999206543,35.22 - 36.08,14552,14552,-0.0283399146234392,2025-10-29 22:29:57.633391+00:00,2025-10-29 22:29:57.633393+00:00,0.6974765999637241
ACET,ACET,ACET,ACET,NASDAQ,0.7505000233650208,0.75,0.8744000196456909,0.75 - 0.87,4222338,4222338,-12.324764260498199,2025-10-29 22:29:57.634255+00:00,2025-10-29 22:29:57.634257+00:00,0.0
ACGL,ACGL,ACGL,ACGL,NASDAQ,85.8499984741211,84.0,86.13999938964844,84.00 - 86.14,2504524,2504524,1.3338022156942912,2025-10-29 22:29:57.635110+00:00,2025-10-29 22:29:57.635112+00:00,5.824111926463478
ACGLN,ACGLN,ACGLN,ACGLN,NASDAQ,18.040000915527344,17.950000762939453,18.110000610351562,17.95 - 18.11,23688,23688,0.22222730848524305,2025-10-29 22:29:57.640149+00:00,2025-10-29 22:29:57.640152+00:00,6.297117197051941
ACGLO,ACGLO,ACGLO,ACGLO,NASDAQ,21.795000076293945,21.760000228881836,21.84000015258789,21.76 - 21.84,28162,28162,0.25299128682075595,2025-10-29 22:29:57.640948+00:00,2025-10-29 22:29:57.640950+00:00,6.2583161056447985
AAPL,AAPL,AAPL,AAPL,NASDAQ,269.70001220703125,267.1099853515625,271.4100036621094,267.11 - 271.41,43332154,43332154,0.26022758625697023,2025-10-29 22:29:58.038720+00:00,2025-10-29 22:29:58.038726+00:00,0.3781979806574914
ABNB,ABNB,ABNB,ABNB,NASDAQ,126.4800033569336,125.46499633789062,128.67999267578125,125.46 - 128.68,4027535,4027535,-1.1952122611962457,2025-10-29 22:29:58.039758+00:00,2025-10-29 22:29:58.039761+00:00,0.0
ADBE,ADBE,ADBE,ADBE,NASDAQ,337.8599853515625,337.0799865722656,355.0799865722656,337.08 - 355.08,6432575,6432575,-6.126536658105194,2025-10-29 22:29:58.046348+00:00,2025-10-29 22:29:58.046351+00:00,0.0
ADI,ADI,ADI,ADI,NASDAQ,235.0399932861328,234.52000427246094,241.90530395507812,234.52 - 241.91,3164864,3164864,-1.8007155661064786,2025-10-29 22:29:58.047315+00:00,2025-10-29 22:29:58.047317+00:00,1.6550374877114613
ADP,ADP,ADP,ADP,NASDAQ,261.2200012207031,260.239990234375,272.55499267578125,260.24 - 272.55,3301886,3301886,-6.5837010838034535,2025-10-29 22:29:58.048153+00:00,2025-10-29 22:29:58.048155+00:00,2.3581655199501568
ADSK,ADSK,ADSK,ADSK,NASDAQ,297.0799865722656,296.0199890136719,307.0,296.02 - 307.00,1653558,1653558,-4.500450239265946,2025-10-29 22:29:58.049061+00:00,2025-10-29 22:29:58.049063+00:00,0.0
AFRM,AFRM,AFRM,AFRM,NASDAQ,72.66000366210938,72.46869659423828,76.25,72.47 - 76.25,3724267,3724267,-4.293986545654873,2025-10-29 22:29:58.058409+00:00,2025-10-29 22:29:58.058412+00:00,0.0
ALGN,ALGN,ALGN,ALGN,NASDAQ,131.91000366210938,130.72999572753906,135.5500030517578,130.73 - 135.55,1869585,1869585,-0.9238363626090673,2025-10-29 22:29:58.059223+00:00,2025-10-29 22:29:58.059225+00:00,0.0
AMAT,AMAT,AMAT,AMAT,NASDAQ,235.75,232.0,237.38999938964844,232.00 - 237.39,7765530,7765530,3.562643046958448,2025-10-29 22:29:58.060685+00:00,2025-10-29 22:29:58.060688+00:00,0.7295864262990457
AMD,AMD,AMD,AMD,NASDAQ,264.3299865722656,257.4043884277344,267.07989501953125,257.40 - 267.08,48043797,48043797,2.4495083785244067,2025-10-29 22:29:58.065789+00:00,2025-10-29 22:29:58.065792+00:00,0.0
AMGN,AMGN,AMGN,AMGN,NASDAQ,291.7699890136719,289.44000244140625,294.80999755859375,289.44 - 294.81,2718935,2718935,-0.10955778295418392,2025-10-29 22:29:58.066778+00:00,2025-10-29 22:29:58.066780+00:00,3.2182884990135157
AMZN,AMZN,AMZN,AMZN,NASDAQ,230.3000030517578,227.75999450683594,232.80999755859375,227.76 - 232.81,48650625,48650625,0.458016598367639,2025-10-29 22:29:58.067767+00:00,2025-10-29 22:29:58.067769+00:00,0.0
AVGO,AVGO,AVGO,AVGO,NASDAQ,385.9800109863281,373.20001220703125,386.4800109863281,373.20 - 386.48,23828941,23828941,3.488218817343004,2025-10-29 22:29:58.068576+00:00,2025-10-29 22:29:58.068577+00:00,0.6114306266713885
BE,BE,BE,BE,NASDAQ,133.7100067138672,122.22010040283203,144.1999969482422,122.22 - 144.20,26088360,26088360,18.034964825850714,2025-10-29 22:29:58.072763+00:00,2025-10-29 22:29:58.072766+00:00,0.0
BIIB,BIIB,BIIB,BIIB,NASDAQ,147.86000061035156,147.5352020263672,149.91000366210938,147.54 - 149.91,2449964,2449964,-0.8516088183990314,2025-10-29 22:29:58.073855+00:00,2025-10-29 22:29:58.073857+00:00,0.0
BILI,BILI,BILI,BILI,NASDAQ,32.029998779296875,31.649999618530273,32.5,31.65 - 32.50,2992376,2992376,1.3928414833291451,2025-10-29 22:29:58.074721+00:00,2025-10-29 22:29:58.074723+00:00,0.0
BKNG,BKNG,BKNG,BKNG,NASDAQ,5075.85986328125,4928.1376953125,5220.0,4928.14 - 5220.00,459220,459220,-0.8731442490254772,2025-10-29 22:29:58.080825+00:00,2025-10-29 22:29:58.080827+00:00,0.7397761366825067
BLDP,BLDP,BLDP,BLDP,NASDAQ,3.5399999618530273,3.391200065612793,3.7300000190734863,3.39 - 3.73,7815914,7815914,2.9069739235228065,2025-10-29 22:29:58.081769+00:00,2025-10-29 22:29:58.081771+00:00,0.0
BMRN,BMRN,BMRN,BMRN,NASDAQ,51.86000061035156,51.7400016784668,54.75,51.74 - 54.75,4681224,4681224,-3.047300461707437,2025-10-29 22:29:58.082662+00:00,2025-10-29 22:29:58.082664+00:00,0.0
BNTX,BNTX,BNTX,BNTX,NASDAQ,103.3499984741211,103.2300033569336,106.19000244140625,103.23 - 106.19,577074,577074,-1.5995432968689483,2025-10-29 22:29:58.083555+00:00,2025-10-29 22:29:58.083558+00:00,0.0
CCL,CCL,CCL,CCL,NASDAQ,27.8700008392334,27.65999984741211,28.40999984741211,27.66 - 28.41,30958382,30958382,0.03589457524319037,2025-10-29 22:29:58.088679+00:00,2025-10-29 22:29:58.088682+00:00,0.0
CDNS,CDNS,CDNS,CDNS,NASDAQ,341.42999267578125,334.0,346.9800109863281,334.00 - 346.98,2339339,2339339,0.03809108920664845,2025-10-29 22:29:58.089750+00:00,2025-10-29 22:29:58.089752+00:00,0.0
CMCSA,CMCSA,CMCSA,CMCSA,NASDAQ,28.530000686645508,28.459999084472656,29.260000228881836,28.46 - 29.26,41526978,41526978,-2.561475349766887,2025-10-29 22:29:58.091335+00:00,2025-10-29 22:29:58.091337+00:00,4.556606970600291
