ticker,symbol,company_name,name,exchange,current_price,days_low,days_high,days_range,volume,volume_today,change_percent,last_updated,created_at,avg_volume_3mon,dvav,week_52_low,week_52_high,dividend_yield
AVNM,AVNM,AVNM,AVNM,NASDAQ,70.5875015258789,70.55000305175781,70.72000122070312,70.55 - 70.72,48948,48948,-0.4969000611728145,2025-10-17 17:41:49.147396+00:00,2025-10-17 17:41:49.147396+00:00,27061.0,1.8088023354643215,51.40999984741211,71.69000244140625,2.8390295118538655
AVNS,AVNS,AVNS,AVNS,NASDAQ,11.404999732971191,11.369999885559082,11.600000381469727,11.37 - 11.60,99206,99206,-0.5667003709186045,2025-10-17 17:41:49.147823+00:00,2025-10-17 17:41:49.147824+00:00,635914.0,0.15600537179555726,9.303000450134277,23.68000030517578,0.0
AVNT,AVNT,AVNT,AVNT,NASDAQ,31.170000076293945,31.065000534057617,31.440000534057617,31.07 - 31.44,132427,132427,0.0,2025-10-17 17:41:49.148242+00:00,2025-10-17 17:41:49.148243+00:00,606224.0,0.21844565705085908,27.860000610351562,54.68000030517578,3.4648700588916075
AVNV,AVNV,AVNV,AVNV,NASDAQ,71.9375991821289,71.66000366210938,72.21060180664062,71.66 - 72.21,190,190,-0.0005620922047568273,2025-10-17 17:41:49.148794+00:00,2025-10-17 17:41:49.148795+00:00,7690.0,0.0247074122236671,51.66999816894531,72.70999908447266,3.1277107181510666
AVO,AVO,AVO,AVO,NASDAQ,11.669599533081055,11.669599533081055,11.800000190734863,11.67 - 11.80,74018,74018,-0.43004038224762964,2025-10-17 17:41:49.149216+00:00,2025-10-17 17:41:49.149217+00:00,381068.0,0.19423829867635173,9.5600004196167,15.25,0.0
AVPT,AVPT,AVPT,AVPT,NASDAQ,14.069999694824219,13.899999618530273,14.15999984741211,13.90 - 14.16,430887,430887,0.4999978201729911,2025-10-17 17:41:49.149623+00:00,2025-10-17 17:41:49.149624+00:00,1364582.0,0.3157648276175415,11.609999656677246,20.2450008392334,0.0
AVRE,AVRE,AVRE,AVRE,NASDAQ,44.52000045776367,44.400001525878906,44.6349983215332,44.40 - 44.63,51184,51184,0.08993011676935961,2025-10-17 17:41:49.150327+00:00,2025-10-17 17:41:49.150328+00:00,48774.0,1.0494115717390413,37.709999084472656,46.650001525878906,3.8634321255943647
AVS,AVS,AVS,AVS,NASDAQ,9.925000190734863,9.84000015258789,10.095000267028809,9.84 - 10.10,326751,326751,2.0041177561424277,2025-10-17 17:41:49.161109+00:00,2025-10-17 17:41:49.161111+00:00,425813.0,0.767357971691799,9.40999984741211,28.027000427246094,7.879093047575039
AVSC,AVSC,AVSC,AVSC,NASDAQ,56.52859878540039,56.380001068115234,57.040000915527344,56.38 - 57.04,50595,50595,-0.530359028581969,2025-10-17 17:41:49.161682+00:00,2025-10-17 17:41:49.161683+00:00,108438.0,0.4665799811874066,41.57699966430664,60.279998779296875,1.2241591245292327
AVSD,AVSD,AVSD,AVSD,NASDAQ,71.5199966430664,71.35050201416016,71.75,71.35 - 71.75,13086,13086,-0.5852090434533251,2025-10-17 17:41:49.162214+00:00,2025-10-17 17:41:49.162215+00:00,34580.0,0.37842683632157315,53.36000061035156,72.76499938964844,2.6719799911865127
AVSE,AVSE,AVSE,AVSE,NASDAQ,64.25,64.02890014648438,64.25,64.03 - 64.25,1138,1138,-0.3984122174385002,2025-10-17 17:41:49.162912+00:00,2025-10-17 17:41:49.162913+00:00,4775.0,0.23832460732984292,45.0099983215332,65.12999725341797,2.6832684824902726
AVSF,AVSF,AVSF,AVSF,NASDAQ,47.279998779296875,47.279998779296875,47.310001373291016,47.28 - 47.31,11115,11115,-0.08453278906449144,2025-10-17 17:41:49.163332+00:00,2025-10-17 17:41:49.163333+00:00,38725.0,0.2870238863783086,45.93199920654297,47.36000061035156,4.287225152991311
AVT,AVT,AVT,AVT,NASDAQ,51.79999923706055,51.67499923706055,52.59000015258789,51.67 - 52.59,342034,342034,-1.1639011870397535,2025-10-17 17:41:49.163785+00:00,2025-10-17 17:41:49.163786+00:00,888332.0,0.38502947096355866,39.220001220703125,59.2400016784668,2.5868726249734975
AVTX,AVTX,AVTX,AVTX,NASDAQ,14.529999732971191,13.600000381469727,14.529999732971191,13.60 - 14.53,123734,123734,3.7857123783656528,2025-10-17 17:41:49.164176+00:00,2025-10-17 17:41:49.164177+00:00,325313.0,0.3803536901384205,3.390000104904175,16.0,0.0
AVUS,AVUS,AVUS,AVUS,NASDAQ,107.41960144042969,106.94000244140625,107.72000122070312,106.94 - 107.72,111408,111408,0.10213762401410104,2025-10-17 17:41:49.164547+00:00,2025-10-17 17:41:49.164547+00:00,241396.0,0.46151551806989344,79.19999694824219,109.7490005493164,1.1422496299992713
AVUV,AVUV,AVUV,AVUV,NASDAQ,96.72000122070312,96.58999633789062,97.44200134277344,96.59 - 97.44,441907,441907,-0.38108469579074916,2025-10-17 17:41:49.164936+00:00,2025-10-17 17:41:49.164937+00:00,827092.0,0.5342900185227278,74.0,107.63999938964844,1.7224979104357052
AVXC,AVXC,AVXC,AVXC,NASDAQ,61.189998626708984,61.099998474121094,61.439998626708984,61.10 - 61.44,7060,7060,-0.3987999366897494,2025-10-17 17:41:49.165280+00:00,2025-10-17 17:41:49.165280+00:00,16213.0,0.4354530315179177,43.209999084472656,61.86000061035156,1.2534728178032841
AVXL,AVXL,AVXL,AVXL,NASDAQ,9.100000381469727,8.899999618530273,9.229999542236328,8.90 - 9.23,423858,423858,0.9988917902509297,2025-10-17 17:41:49.165624+00:00,2025-10-17 17:41:49.165625+00:00,1182078.0,0.35857024663347087,5.21999979019165,14.440999984741211,0.0
ALG,ALG,ALG,ALG,NASDAQ,180.42999267578125,180.42999267578125,183.91000366210938,180.43 - 183.91,36988,36988,-1.9135658227009145,2025-10-17 17:42:16.134237+00:00,2025-10-17 17:42:16.134241+00:00,81111.0,0.4560170630370727,157.07000732421875,233.2899932861328,0.6650778965314859
AMDD,AMDD,AMDD,AMDD,NASDAQ,9.270099639892578,9.095000267028809,9.389900207519531,9.10 - 9.39,4106696,4106696,1.6458306602741206,2025-10-17 17:42:16.136691+00:00,2025-10-17 17:42:16.136693+00:00,2471723.0,1.6614709657999702,8.850000381469727,34.7400016784668,3.9050281449207254
AMPX,AMPX,AMPX,AMPX,NASDAQ,11.770000457763672,11.579999923706055,12.558300018310547,11.58 - 12.56,7367531,7367531,-7.902967889755247,2025-10-17 17:42:16.138145+00:00,2025-10-17 17:42:16.138147+00:00,8783571.0,0.8387853869456967,1.1799999475479126,16.030000686645508,0.0
AMS,AMS,AMS,AMS,NASDAQ,2.256999969482422,2.2200000286102295,2.289400100708008,2.22 - 2.29,17170,17170,-0.5726877336265777,2025-10-17 17:42:16.139037+00:00,2025-10-17 17:42:16.139039+00:00,39569.0,0.4339255477773004,2.2200000286102295,3.5899999141693115,0.0
AMTD,AMTD,AMTD,AMTD,NASDAQ,1.065000057220459,1.0549999475479126,1.065000057220459,1.05 - 1.07,3963,3963,1.42858148432148,2025-10-17 17:42:16.139847+00:00,2025-10-17 17:42:16.139849+00:00,34297.0,0.11554946496778144,0.9200000166893005,1.4299999475479126,0.0
AN,AN,AN,AN,NASDAQ,216.17999267578125,213.39999389648438,217.24000549316406,213.40 - 217.24,144674,144674,1.188912794134694,2025-10-17 17:42:16.141146+00:00,2025-10-17 17:42:16.141148+00:00,433142.0,0.334010555429859,148.3300018310547,228.9199981689453,0.0
