ticker,symbol,company_name,name,exchange,current_price,days_low,days_high,days_range,volume,volume_today,change_percent,last_updated,created_at,market_cap,shares_available,avg_volume_3mon,week_52_low,week_52_high,dvav,dividend_yield
BFLY,BFLY,BFLY,BFLY,NASDAQ,2.1465001106262207,2.0999999046325684,2.2300000190734863,2.10 - 2.23,2946791,2946791,-4.174102612162903,2025-10-17 18:53:07.448307+00:00,2025-10-17 18:53:07.448308+00:00,,,,,,,0.0
BFRE,BFRE,BFRE,BFRE,NASDAQ,28.909299850463867,28.909299850463867,28.909299850463867,28.91 - 28.91,32,32,0.0010358494975338205,2025-10-17 18:53:07.448985+00:00,2025-10-17 18:53:07.448985+00:00,,,,,,,0.6364733872897569
BFRG,BFRG,BFRG,BFRG,NASDAQ,1.4550000429153442,1.4500000476837158,1.4800000190734863,1.45 - 1.48,65445,65445,-1.020407170268328,2025-10-17 18:53:07.449697+00:00,2025-10-17 18:53:07.449698+00:00,,,,,,,0.0
BFRI,BFRI,BFRI,BFRI,NASDAQ,0.9750000238418579,0.949999988079071,0.9750000238418579,0.95 - 0.98,24220,24220,-1.5151500555948771,2025-10-17 18:53:07.450654+00:00,2025-10-17 18:53:07.450654+00:00,,,,,,,0.0
BFRZ,BFRZ,BFRZ,BFRZ,NASDAQ,26.5,26.45050048828125,26.579299926757812,26.45 - 26.58,23958,23958,-0.11308211786292699,2025-10-17 18:53:07.456299+00:00,2025-10-17 18:53:07.456301+00:00,,,,,,,0.1169811320754717
BFS,BFS,BFS,BFS,NASDAQ,29.8799991607666,29.829999923706055,30.280000686645508,29.83 - 30.28,34081,34081,-0.2670224504363092,2025-10-17 18:53:07.457111+00:00,2025-10-17 18:53:07.457112+00:00,,,,,,,7.898259927325419
BFST,BFST,BFST,BFST,NASDAQ,22.790000915527344,22.780000686645508,23.059999465942383,22.78 - 23.06,61166,61166,0.2639743708728306,2025-10-17 18:53:07.463185+00:00,2025-10-17 18:53:07.463187+00:00,,,,,,,2.457217979392267
BFZ,BFZ,BFZ,BFZ,NASDAQ,10.84000015258789,10.819999694824219,10.885000228881836,10.82 - 10.89,36096,36096,-0.5504538352495189,2025-10-17 18:53:07.469921+00:00,2025-10-17 18:53:07.469923+00:00,,,,,,,6.531365221715199
BG,BG,BG,BG,NASDAQ,97.52619934082031,92.6895980834961,98.2300033569336,92.69 - 98.23,1343313,1343313,2.3037841892185846,2025-10-17 18:53:07.472062+00:00,2025-10-17 18:53:07.472064+00:00,,,,,,,2.83000877574933
BGB,BGB,BGB,BGB,NASDAQ,11.630000114440918,11.616999626159668,11.729999542236328,11.62 - 11.73,131838,131838,-0.9369647259096096,2025-10-17 18:53:07.477519+00:00,2025-10-17 18:53:07.477521+00:00,,,,,,,9.1573515865885
BGC,BGC,BGC,BGC,NASDAQ,9.225000381469727,9.029999732971191,9.239999771118164,9.03 - 9.24,1638384,1638384,1.3736263160443016,2025-10-17 18:53:07.478625+00:00,2025-10-17 18:53:07.478627+00:00,,,,,,,0.867208636226142
BGDV,BGDV,BGDV,BGDV,NASDAQ,26.690000534057617,26.520000457763672,26.690000534057617,26.52 - 26.69,456,456,0.24789657218853065,2025-10-17 18:53:07.484456+00:00,2025-10-17 18:53:07.484458+00:00,,,,,,,0.9254402212724466
BGH,BGH,BGH,BGH,NASDAQ,14.859999656677246,14.789999961853027,15.0,14.79 - 15.00,76742,76742,-0.6684517460877838,2025-10-17 18:53:07.486476+00:00,2025-10-17 18:53:07.486478+00:00,,,,,,,11.366083708091196
BGI,BGI,BGI,BGI,NASDAQ,1.1799999475479126,1.15910005569458,1.2000000476837158,1.16 - 1.20,81976,81976,0.0,2025-10-17 18:53:07.487930+00:00,2025-10-17 18:53:07.487932+00:00,,,,,,,0.0
BGIG,BGIG,BGIG,BGIG,NASDAQ,32.07500076293945,31.917299270629883,32.07500076293945,31.92 - 32.08,18476,18476,0.265711136072065,2025-10-17 18:53:07.488777+00:00,2025-10-17 18:53:07.488778+00:00,,,,,,,1.9080280138516026
BGLC,BGLC,BGLC,BGLC,NASDAQ,5.059999942779541,5.0,5.255000114440918,5.00 - 5.26,24567,24567,-1.937982705226653,2025-10-17 18:53:07.500734+00:00,2025-10-17 18:53:07.500736+00:00,,,,,,,0.0
BGLD,BGLD,BGLD,BGLD,NASDAQ,24.109899520874023,24.065500259399414,24.168100357055664,24.07 - 24.17,8263,8263,-0.289912255653498,2025-10-17 18:53:07.501973+00:00,2025-10-17 18:53:07.501975+00:00,,,,,,,19.062709058662172
BGM,BGM,BGM,BGM,NASDAQ,9.260000228881836,9.260000228881836,9.260000228881836,9.26 - 9.26,638,638,-1.279316461567383,2025-10-17 18:53:07.503004+00:00,2025-10-17 18:53:07.503006+00:00,,,,,,,0.0
BGRN,BGRN,BGRN,BGRN,NASDAQ,48.345001220703125,48.28030014038086,48.36000061035156,48.28 - 48.36,10674,10674,-0.031016107235587686,2025-10-17 18:53:07.503898+00:00,2025-10-17 18:53:07.503900+00:00,,,,,,,4.14520622484091
BGS,BGS,BGS,BGS,NASDAQ,4.630099773406982,4.545000076293945,4.670000076293945,4.55 - 4.67,2064618,2064618,0.6543449869227407,2025-10-17 18:53:07.506105+00:00,2025-10-17 18:53:07.506107+00:00,,,,,,,16.41433310714094
BGSF,BGSF,BGSF,BGSF,NASDAQ,3.6649999618530273,3.559999942779541,3.7799999713897705,3.56 - 3.78,62410,62410,-3.298153067497244,2025-10-17 18:53:07.506943+00:00,2025-10-17 18:53:07.506944+00:00,,,,,,,54.57025977672312
BGT,BGT,BGT,BGT,NASDAQ,11.670000076293945,11.520000457763672,11.920000076293945,11.52 - 11.92,160971,160971,-1.850296557412275,2025-10-17 18:53:07.507696+00:00,2025-10-17 18:53:07.507697+00:00,,,,,,,12.339331538867498
BGX,BGX,BGX,BGX,NASDAQ,11.619999885559082,11.579999923706055,11.671199798583984,11.58 - 11.67,42443,42443,-0.3430528505701926,2025-10-17 18:53:07.508501+00:00,2025-10-17 18:53:07.508503+00:00,,,,,,,9.32874363748623
BGY,BGY,BGY,BGY,NASDAQ,5.739999771118164,5.699999809265137,5.755000114440918,5.70 - 5.76,171858,171858,0.5253893655126317,2025-10-17 18:53:07.509208+00:00,2025-10-17 18:53:07.509210+00:00,,,,,,,8.83275296544542
BH,BH,BH,BH,NASDAQ,358.4800109863281,350.55999755859375,361.5,350.56 - 361.50,7279,7279,0.6513946822675102,2025-10-17 18:53:07.509954+00:00,2025-10-17 18:53:07.509955+00:00,,,,,,,0.0
BHAT,BHAT,BHAT,BHAT,NASDAQ,1.6303000450134277,1.600000023841858,1.6799999475479126,1.60 - 1.68,88211,88211,-1.1939352381436787,2025-10-17 18:53:07.510824+00:00,2025-10-17 18:53:07.510825+00:00,,,,,,,0.0
BHB,BHB,BHB,BHB,NASDAQ,28.725000381469727,28.420000076293945,28.905000686645508,28.42 - 28.91,35199,35199,1.537643873682689,2025-10-17 18:53:07.516844+00:00,2025-10-17 18:53:07.516846+00:00,,,,,,,4.316797157642213
BHC,BHC,BHC,BHC,NASDAQ,6.045000076293945,5.949999809265137,6.079999923706055,5.95 - 6.08,764960,764960,0.5823601677070338,2025-10-17 18:53:07.518481+00:00,2025-10-17 18:53:07.518483+00:00,,,,,,,0.0
BHE,BHE,BHE,BHE,NASDAQ,42.01499938964844,41.29999923706055,42.599998474121094,41.30 - 42.60,218816,218816,1.6082247643697853,2025-10-17 18:53:07.519295+00:00,2025-10-17 18:53:07.519296+00:00,,,,,,,1.6184696177040454
BHF,BHF,BHF,BHF,NASDAQ,46.91999816894531,44.650001525878906,47.130001068115234,44.65 - 47.13,1617587,1617587,3.943284898902916,2025-10-17 18:53:07.520000+00:00,2025-10-17 18:53:07.520001+00:00,,,,,,,0.0
BHFAL,BHFAL,BHFAL,BHFAL,NASDAQ,18.69930076599121,18.450000762939453,18.829999923706055,18.45 - 18.83,51821,51821,0.2106158569157334,2025-10-17 18:53:07.520894+00:00,2025-10-17 18:53:07.520896+00:00,,,,,,,8.36394911003559
BHFAM,BHFAM,BHFAM,BHFAM,NASDAQ,12.220000267028809,11.6850004196167,12.449999809265137,11.69 - 12.45,35012,35012,2.8619541187933,2025-10-17 18:53:07.521825+00:00,2025-10-17 18:53:07.521826+00:00,,,,,,,9.4599015936116
BHFAN,BHFAN,BHFAN,BHFAN,NASDAQ,13.149999618530273,12.800000190734863,13.520000457763672,12.80 - 13.52,81970,81970,2.017061817552268,2025-10-17 18:53:07.522730+00:00,2025-10-17 18:53:07.522731+00:00,,,,,,,10.220532615880137
BHFAO,BHFAO,BHFAO,BHFAO,NASDAQ,16.375,16.0,16.6200008392334,16.00 - 16.62,77321,77321,2.6645780302015205,2025-10-17 18:53:07.527582+00:00,2025-10-17 18:53:07.527583+00:00,,,,,,,10.308396946564885
BHFAP,BHFAP,BHFAP,BHFAP,NASDAQ,16.160499572753906,15.3100004196167,16.56999969482422,15.31 - 16.57,104747,104747,3.2619806176811585,2025-10-17 18:53:07.531278+00:00,2025-10-17 18:53:07.531280+00:00,,,,,,,10.222456258624701
BHK,BHK,BHK,BHK,NASDAQ,9.845000267028809,9.84000015258789,9.930299758911133,9.84 - 9.93,141956,141956,-0.7560464585516032,2025-10-17 18:53:07.532334+00:00,2025-10-17 18:53:07.532337+00:00,,,,,,,9.026937286901747
BHM,BHM,BHM,BHM,NASDAQ,10.800000190734863,10.779999732971191,10.845000267028809,10.78 - 10.85,352,352,0.0,2025-10-17 18:53:07.539083+00:00,2025-10-17 18:53:07.539085+00:00,,,,,,,3.4722221609005723
BHP,BHP,BHP,BHP,NASDAQ,55.599998474121094,55.33000183105469,56.20000076293945,55.33 - 56.20,1815922,1815922,-1.2082450602787251,2025-10-17 18:53:07.540333+00:00,2025-10-17 18:53:07.540334+00:00,,,,,,,1.798561200438608
BHRB,BHRB,BHRB,BHRB,NASDAQ,58.779998779296875,58.2400016784668,59.04999923706055,58.24 - 59.05,46423,46423,1.2052288673791112,2025-10-17 18:53:07.541105+00:00,2025-10-17 18:53:07.541106+00:00,,,,,,,3.7427697272679605
BHV,BHV,BHV,BHV,NASDAQ,10.9350004196167,10.800000190734863,10.949899673461914,10.80 - 10.95,15190,15190,1.2500020972004273,2025-10-17 18:53:07.542769+00:00,2025-10-17 18:53:07.542771+00:00,,,,,,,5.706446968951035
BHVN,BHVN,BHVN,BHVN,NASDAQ,16.09000015258789,15.8149995803833,16.68000030517578,15.81 - 16.68,998324,998324,-2.3665012165134733,2025-10-17 18:53:07.543800+00:00,2025-10-17 18:53:07.543802+00:00,,,,,,,0.0
BHYB,BHYB,BHYB,BHYB,NASDAQ,54.489498138427734,54.48720169067383,54.489498138427734,54.49 - 54.49,12,12,-0.0009240962076561792,2025-10-17 18:53:07.544679+00:00,2025-10-17 18:53:07.544680+00:00,,,,,,,6.715055423532259
BIAF,BIAF,BIAF,BIAF,NASDAQ,2.968100070953369,2.9600000381469727,3.219899892807007,2.96 - 3.22,603049,603049,-12.958944391629565,2025-10-17 18:53:07.550624+00:00,2025-10-17 18:53:07.550626+00:00,,,,,,,0.0
BIB,BIB,BIB,BIB,NASDAQ,67.19000244140625,65.47660064697266,67.19000244140625,65.48 - 67.19,9502,9502,1.4801440424176366,2025-10-17 18:53:07.560429+00:00,2025-10-17 18:53:07.560431+00:00,,,,,,,1.3082303438916247
BIBL,BIBL,BIBL,BIBL,NASDAQ,44.39500045776367,44.150001525878906,44.47010040283203,44.15 - 44.47,18307,18307,-0.23595402749736655,2025-10-17 18:53:07.561292+00:00,2025-10-17 18:53:07.561294+00:00,,,,,,,0.9843450737561118
BIDD,BIDD,BIDD,BIDD,NASDAQ,28.47010040283203,28.280000686645508,28.47100067138672,28.28 - 28.47,26370,26370,0.45906933501643055,2025-10-17 18:53:07.562338+00:00,2025-10-17 18:53:07.562340+00:00,,,,,,,1.4646945184588087
BIGY,BIGY,BIGY,BIGY,NASDAQ,52.08000183105469,51.83000183105469,52.08000183105469,51.83 - 52.08,1295,1295,0.3255620875038405,2025-10-17 18:53:07.563890+00:00,2025-10-17 18:53:07.563892+00:00,,,,,,,9.52188906614632
BIL,BIL,BIL,BIL,NASDAQ,91.62999725341797,91.62000274658203,91.62999725341797,91.62 - 91.63,6811941,6811941,0.03274975960327148,2025-10-17 18:53:07.564937+00:00,2025-10-17 18:53:07.564938+00:00,,,,,,,4.255156735644844
BILD,BILD,BILD,BILD,NASDAQ,28.58489990234375,28.58489990234375,28.58489990234375,28.58 - 28.58,4,4,-0.00034697265028119464,2025-10-17 18:53:07.565960+00:00,2025-10-17 18:53:07.565962+00:00,,,,,,,4.999142921199569
BILL,BILL,BILL,BILL,NASDAQ,50.81999969482422,49.5099983215332,51.060001373291016,49.51 - 51.06,1819089,1819089,2.356491707931727,2025-10-17 18:53:07.570951+00:00,2025-10-17 18:53:07.570953+00:00,,,,,,,0.0
BILS,BILS,BILS,BILS,NASDAQ,99.3949966430664,99.38999938964844,99.4000015258789,99.39 - 99.40,388781,388781,0.02515235563403937,2025-10-17 18:53:07.575294+00:00,2025-10-17 18:53:07.575296+00:00,,,,,,,4.233613503817691
BILZ,BILZ,BILZ,BILZ,NASDAQ,101.00399780273438,100.99009704589844,101.01000213623047,100.99 - 101.01,58697,58697,0.0386286993100334,2025-10-17 18:53:07.577181+00:00,2025-10-17 18:53:07.577183+00:00,,,,,,,4.32656141842506
BINC,BINC,BINC,BINC,NASDAQ,53.244998931884766,53.20000076293945,53.2599983215332,53.20 - 53.26,1074173,1074173,0.009386275846024092,2025-10-17 18:53:07.578003+00:00,2025-10-17 18:53:07.578004+00:00,,,,,,,5.904779909981884
BINT,BINT,BINT,BINT,NASDAQ,27.579999923706055,27.530000686645508,27.579999923706055,27.53 - 27.58,5557,5557,0.07257060287097498,2025-10-17 18:53:07.579372+00:00,2025-10-17 18:53:07.579374+00:00,,,,,,,0.3915881084073895
BINV,BINV,BINV,BINV,NASDAQ,39.109901428222656,38.891998291015625,39.109901428222656,38.89 - 39.11,17223,17223,0.6715807648679816,2025-10-17 18:53:07.580566+00:00,2025-10-17 18:53:07.580568+00:00,,,,,,,2.0404040175466767
BIO,BIO,BIO,BIO,NASDAQ,311.8599853515625,309.20001220703125,313.63250732421875,309.20 - 313.63,63413,63413,-0.16966909056664084,2025-10-17 18:53:07.581288+00:00,2025-10-17 18:53:07.581289+00:00,,,,,,,0.0
BIOA,BIOA,BIOA,BIOA,NASDAQ,5.119999885559082,5.059999942779541,5.239999771118164,5.06 - 5.24,54584,54584,0.19568985877502126,2025-10-17 18:53:07.582186+00:00,2025-10-17 18:53:07.582187+00:00,,,,,,,0.0
BIOX,BIOX,BIOX,BIOX,NASDAQ,1.774999976158142,1.7300000190734863,1.9800000190734863,1.73 - 1.98,1350492,1350492,-3.5326117413762286,2025-10-17 18:53:07.587025+00:00,2025-10-17 18:53:07.587027+00:00,,,,,,,0.0
BIP,BIP,BIP,BIP,NASDAQ,34.39500045776367,33.86000061035156,34.43000030517578,33.86 - 34.43,349793,349793,1.2511016243400361,2025-10-17 18:53:07.588110+00:00,2025-10-17 18:53:07.588112+00:00,,,,,,,4.928041800962974
BIPC,BIPC,BIPC,BIPC,NASDAQ,45.6150016784668,45.150001525878906,46.040000915527344,45.15 - 46.04,424441,424441,-0.6425575472136299,2025-10-17 18:53:07.588902+00:00,2025-10-17 18:53:07.588903+00:00,,,,,,,3.7158827965146135
BIPH,BIPH,BIPH,BIPH,NASDAQ,17.350000381469727,17.049999237060547,17.350000381469727,17.05 - 17.35,2761,2761,0.5214377253442317,2025-10-17 18:53:07.589920+00:00,2025-10-17 18:53:07.589921+00:00,,,,,,,7.216138169870994
BIPI,BIPI,BIPI,BIPI,NASDAQ,17.780000686645508,17.3700008392334,17.780000686645508,17.37 - 17.78,31352,31352,1.310549627257328,2025-10-17 18:53:07.590689+00:00,2025-10-17 18:53:07.590691+00:00,,,,,,,3.5995499172320145
BIPJ,BIPJ,BIPJ,BIPJ,NASDAQ,25.139999389648438,25.060100555419922,25.139999389648438,25.06 - 25.14,8077,8077,0.27921697517479593,2025-10-17 18:53:07.591390+00:00,2025-10-17 18:53:07.591391+00:00,,,,,,,7.207637406491359
BIRD,BIRD,BIRD,BIRD,NASDAQ,6.715000152587891,6.199999809265137,6.889999866485596,6.20 - 6.89,56160,56160,7.268369122525208,2025-10-17 18:53:07.592093+00:00,2025-10-17 18:53:07.592094+00:00,,,,,,,0.0
BIRK,BIRK,BIRK,BIRK,NASDAQ,41.88999938964844,41.42499923706055,42.095001220703125,41.42 - 42.10,1476370,1476370,-1.039457647940496,2025-10-17 18:53:07.592738+00:00,2025-10-17 18:53:07.592738+00:00,,,,,,,0.0
BIS,BIS,BIS,BIS,NASDAQ,11.71500015258789,11.71500015258789,11.819999694824219,11.72 - 11.82,2413,2413,-0.12787203950374462,2025-10-17 18:53:07.593370+00:00,2025-10-17 18:53:07.593371+00:00,,,,,,,5.130174922509383
BIT,BIT,BIT,BIT,NASDAQ,13.055000305175781,13.020000457763672,13.100000381469727,13.02 - 13.10,397625,397625,-0.03828571424398712,2025-10-17 18:53:07.594016+00:00,2025-10-17 18:53:07.594017+00:00,,,,,,,11.130218046980238
BITB,BITB,BITB,BITB,NASDAQ,57.959999084472656,56.845001220703125,58.44499969482422,56.85 - 58.44,3343662,3343662,-1.529054564298841,2025-10-17 18:53:07.594658+00:00,2025-10-17 18:53:07.594659+00:00,,,,,,,0.0
BITC,BITC,BITC,BITC,NASDAQ,42.010101318359375,42.0099983215332,42.16899871826172,42.01 - 42.17,10918,10918,-0.1305059078612511,2025-10-17 18:53:07.595301+00:00,2025-10-17 18:53:07.595302+00:00,,,,,,,48.12652044512988
BITF,BITF,BITF,BITF,NASDAQ,4.926599979400635,4.679999828338623,5.150000095367432,4.68 - 5.15,156258834,156258834,-6.693185916000983,2025-10-17 18:53:07.595957+00:00,2025-10-17 18:53:07.595958+00:00,,,,,,,0.0
BITI,BITI,BITI,BITI,NASDAQ,19.675600051879883,19.5,20.020000457763672,19.50 - 20.02,2640891,2640891,1.7352631677569323,2025-10-17 18:53:07.596628+00:00,2025-10-17 18:53:07.596629+00:00,,,,,,,2.190530397363005
BITO,BITO,BITO,BITO,NASDAQ,17.56999969482422,17.219999313354492,17.71820068359375,17.22 - 17.72,25083446,25083446,-1.5686312642109492,2025-10-17 18:53:07.597259+00:00,2025-10-17 18:53:07.597260+00:00,,,,,,,58.42914159539892
BITQ,BITQ,BITQ,BITQ,NASDAQ,27.965900421142578,26.959999084472656,28.037500381469727,26.96 - 28.04,362926,362926,-1.8051233474611972,2025-10-17 18:53:07.597898+00:00,2025-10-17 18:53:07.597899+00:00,,,,,,,0.5435190632556428
BITS,BITS,BITS,BITS,NASDAQ,104.86689758300781,104.0,104.86689758300781,104.00 - 104.87,5049,5049,-2.7803940130477605,2025-10-17 18:53:07.598511+00:00,2025-10-17 18:53:07.598511+00:00,,,,,,,18.682730634318492
BITX,BITX,BITX,BITX,NASDAQ,46.9900016784668,45.09000015258789,47.75,45.09 - 47.75,10891077,10891077,-3.053434093177146,2025-10-17 18:53:07.599154+00:00,2025-10-17 18:53:07.599155+00:00,,,,,,,12.577143623955777
BITY,BITY,BITY,BITY,NASDAQ,49.65999984741211,48.5099983215332,49.667999267578125,48.51 - 49.67,12527,12527,-1.2919926617692052,2025-10-17 18:53:07.599787+00:00,2025-10-17 18:53:07.599788+00:00,,,,,,,11.524365722079715
BIV,BIV,BIV,BIV,NASDAQ,78.60009765625,78.55500030517578,78.69290161132812,78.56 - 78.69,1102587,1102587,-0.2030275211317077,2025-10-17 18:53:07.600407+00:00,2025-10-17 18:53:07.600408+00:00,,,,,,,3.8880358817938414
BIVI,BIVI,BIVI,BIVI,NASDAQ,1.8377000093460083,1.809999942779541,1.8799999952316284,1.81 - 1.88,79872,79872,-0.6648656398558535,2025-10-17 18:53:07.601071+00:00,2025-10-17 18:53:07.601072+00:00,,,,,,,0.0
BIYA,BIYA,BIYA,BIYA,NASDAQ,0.47540000081062317,0.39399999380111694,0.5098999738693237,0.39 - 0.51,788119,788119,-1.776858804415793,2025-10-17 18:53:07.601838+00:00,2025-10-17 18:53:07.601840+00:00,,,,,,,0.0
BIZD,BIZD,BIZD,BIZD,NASDAQ,14.005000114440918,13.829999923706055,14.029999732971191,13.83 - 14.03,4000467,4000467,0.7553992718867918,2025-10-17 18:53:07.602543+00:00,2025-10-17 18:53:07.602544+00:00,,,,,,,12.24562646187785
BJ,BJ,BJ,BJ,NASDAQ,94.01959991455078,92.8499984741211,94.12999725341797,92.85 - 94.13,842119,842119,1.096343994140625,2025-10-17 18:53:07.603230+00:00,2025-10-17 18:53:07.603231+00:00,,,,,,,0.0
BJAN,BJAN,BJAN,BJAN,NASDAQ,52.790000915527344,52.65999984741211,52.790000915527344,52.66 - 52.79,3444,3444,0.20310586152655088,2025-10-17 18:53:07.603900+00:00,2025-10-17 18:53:07.603901+00:00,,,,,,,0.0
